Num;Review;review_type
40032;и слава богу что пропустила ир;bad
40033;так у нас каждую сессию я с тобой;bad
40034;ой как это не просто очень долго буду приходить в себя;bad
40035;дядя сергей звонил я так по нему скучаю хочу к вам;bad
40036;rt выходные закончились;bad
40037;завтра не иду в школу олимпиада по технологии;bad
40038;я понял то что я ебать какой бедный студент;bad
40039;как же я уговаривала врача что бы меня не положили в больницу но через две недели опять в больницу;bad
40040;и не говори у меня пальцы пожелтели от ежедневной чистки;bad
40041;печаль что фотка с нашей святой троицой галимая;bad
40042;ага сно честно говоря мне обиднее всего что элл в группе практически не поет у него ведь такой классный голос перевелатему;bad
40043;интерфейс не показали rt wayray от способно расширить рамки привычных представлений о вождении;bad
40044;эх квн охото новый посмотреть а он только 12 февраля будет;bad
40045;саша ну где ты пропала да да алексеева 3;bad
40046;три контрольные и курсовик боже как мне справиться с вами до 15 числа;bad
40047;я сегодня заебался начальник хотел чтобы я заебался я его приказ выполнил;bad
40048;бумер 2 нормальное продолжение истории жаль только что концовка без хеппиенда;bad
40049;давно так обидно не было;bad
40050;rt иду вдоль родительского дома слева стоянка машина машина машина асфальтоукладочный каток машина o o;bad
40051;после прошедших выходных требуются еще одни чтобы отдохнуть уже от них;bad
40052;поход за подарками успехом не увенчался а в гуме уже;bad
40053;это обычное явление в нашей стране;bad
40054;rt жаль что эта поездка была нашей последней совместной мне не хватило этих дней;bad
40055;парни такие странные ты называешь их аргусом филчем а они обижаются;bad
40056;hello everybody все как то и плохо и хорошоо;bad
40057;мистику тоже люблю политика это скучно;bad
40058;нстроения ваще нету удалил из вк по непонятным причинами еще и на треню не иду зашибись просто;bad
40059;rt мне тож и еще русиш и алгебрушку;bad
40060;у меня нет мотивации кроме того что тренер хороший заставляет да ну не говори так почему;bad
40061;маша держись и вообще это какой то ад других слов нет;bad
40062;надеюсь что нет т к мне олю жалко;bad
40063;rt а у меня школа;bad
40064;rt ааа хочу поиграть в футбоол;bad
40065;rt чувак я тебе сочуствуююю 3;bad
40066;иногда хочется запереться от людей общаться только с книжками фильмами а с людьми бывает как очень хорошо так и очень тяжело;bad
40067;не верьте убунте она вам плохо с дисками сделает не умеет она преобразовывать теперь вот около двух террабайт чистог;bad
40068;изизи а я делаю домаху ибо пропустил много;bad
40069;грустно ковыряю клаву отключен жж;bad
40070;вчера удалили зуб сегодня надо было вести уроки а у меня жутко болели десна этот мир слишком жесток для меня;bad
40071;rt болит живот немного день какой то тупой;bad
40072;бля мне сегодня все таки в зал идти вот это уже плохо;bad
40073;rt сожалею;bad
40074;rt поздно вернусь домой;bad
40075;после завтра трубку пойду глотать бляяяя ваще пиздец;bad
40076;не могу всерьез воспринимать второй закон термодинамики;bad
40077;сама офигелаа хаах 33;bad
40078;печально неужели вообще никогда не бываешь одна о о;bad
40079;по психологии бррр скукоота;bad
40080;маладэц ай маладэц;bad
40081;играешь ли ты на каком нибудь музыкальном инструменте нет;bad
40082;у меня такая же фигня второй уже где то месяц не работает ужасно;bad
40083;rt они уходят в прошлое;bad
40084;а 18или19или2 го или;bad
40085;да я испугалась ее я вылетела из подъезда как пуля;bad
40086;да так проблем много в последнее время поэтому и страдаю;bad
40087;вечно представленный идеал и куча иллюзий все просто разлетелось;bad
40088;вот меня тоже бесит я тут накатаю рассказ а он мне запрещает;bad
40089;вот что интересно когда был маленький уже с ноября начинал ждать новый год а сейчас вообще нет никакого ощущения праздника обидно;bad
40090;странная вещь с chromium на компе когда захожу на роутер приходится 4 раза вводить логин и пароль в других браузерах в;bad
40091;аоаоаоаоа кенсуууууу почему ты такой крутой почему лухаз не такой крутой;bad
40092;как жаль что живу далеко от москвы а то бы с удовольствием забрала;bad
40093;сколько грусти в этом взгляде;bad
40094;и знаете ничего не изменилось;bad
40095;ужасно просто;bad
40096;rt хуево так то;bad
40097;вчера весь вечер называла меня эдвардом о о я его терпеть не могу;bad
40098;ааа как мне надоело по больницам таскаться еще на этой неделе надо в среду два урока пропустить и в четверг вообще скорее всего весь день;bad
40099;и почему это у такого милого создания нет авы;bad
40100;дайаша уснула в зале попыталась отнести ее на кровать нуоо она уже не такая масенькая дайашка которая ушушу она уже девушка блин почти;bad
40101;надо в порядок привести а то у меня в тегах ад какой то;bad
40102;а чо с ним у меня ни одного твита;bad
40103;да мне тоже было бы обидно а что то еще дарят или просто поздравляют;bad
40104;мне не кто не может сказать домашку на завтра;bad
40105;кому продать душу чтобы получить это;bad
40106;монгол hd тв ээр сонгуулийн санал авах машинаар хэрхэн луйвар хийдэг тухай кино гарч бна даа сонирхолтой rt;bad
40107;думаю еще не один золотой пистолет в думе на пол упадет;bad
40108;блина ну хватит уже этого английского сил нет уже его учить;bad
40109;ты опять манго мне не дала;bad
40110;история детка ты меня расстраиваешь;bad
40111;rt дед мороз ну пожалуйста;bad
40112;хам хочет как обычно кинуть весь народ хочет показать свою силу ему нужны не люди а рабы для их заводов не более вромайдан;bad
40113;и родители в курсе всего что ты делаешь о о;bad
40114;если начали покупать теплую и неособо красивую одежду то вы ооочень повзрослели;bad
40115;да но мне уже не надо я не помню логин от своего эппл айди а регистрироваться заново он не хочет;bad
40116;а у миня белая лал но красная я завидую;bad
40117;мало того что мама стала ходить на фитнес сегодня в тренажерку пошел папа о о папа мама я спортивная семья шок;bad
40118;что тебе подсказывает твоя интуиция что все на земле в том числе и я деградируют к сожалению это так;bad
40119;поездка удалась у многих насморк горло болит и температура у меня 37 5;bad
40120;отстой а почему не сказали ладно наличные это привыклий что могут а вот карточная;bad
40121;немецкий 5 той парой поставили я не выживу;bad
40122;rt монгол hd тв ээр сонгуулийн санал авах машинаар хэрхэн луйвар хийдэг тухай кино гарч бна даа сонирхолтой rt;bad
40123;тяжко постарайся успеть посмотреть на большом экране это что то с чем то;bad
40124;они у меня только после сессии;bad
40125;обидно когда теряешь подругу ну что поделать замену мне нашла;bad
40126;ну потому что они не разрешают от туда конфеты брать;bad
40127;о это телефон на системе windows честно уг;bad
40128;кстати при первой попытке открыть ключом дверь и поняв что никак погнула его в 2х местах;bad
40129;зачем я снова ищу это в интернете зачем я опять это читаю;bad
40130;а я хирургов единственные врачи которых я терпеть не могу можно даже сказать что опасаюсь их;bad
40131;ничему его жизнь не учит как можно быть таким наглым;bad
40132;я больна 999;bad
40133;действительно как;bad
40134;пересмотрела сейчас все видео дневники боже как же я скучаю;bad
40135;та ладно о о вы в другом месте это не брякните;bad
40136;няшный хирург дмитрий не хочет покидать мои мысли;bad
40137;зачем я вошла в интернет почитала диагноз и мне стало страшно пипец как страшно;bad
40138;во время поцелуя заехало;bad
40139;rt вайнонка уже летит в индию;bad
40140;мда заболел чтоле голова капец трещит ваще мама заразила;bad
40141;теперь у нас не ташкентская а чыжоука арэна блять;bad
40142;они меня убьют это их территория;bad
40143;воспоминания так и лезут в голову а еще жалею о том что не сделал раньше;bad
40144;внутреннее состояние как в рассказе клиффорда саймака мир которого не может быть;bad
40145;гг давно я не видел выньду 98 комп уныл и сюда ставлю хрюшу уже 2ой час пошел;bad
40146;вчерашний пвд на 15 км оказался полным x x назад ехал под дождем весь мокрый с ужасным ливнем и ветром между полями;bad
40147;про карму хочу теперь такую книгу;bad
40148;rt вот вот вооот;bad
40149;если все закончилось плохо значит это не конец;bad
40150;ужасно холодно именно в нашем кабинете даже не поспать в новом мягком рабочем креслице;bad
40151;мне тоже только в субботу нам еще даже эту работу не выдали;bad
40152;в нашу бы страну да клумбу таких цветочков;bad
40153;вообще не знаю как пробник написала ответы есть а что я ответила не помню;bad
40154;ааааа блин я в град уматываю как раз го на раскатанный в среду;bad
40155;rt убиться ап стену лор сказала нам сидеть еще неделю дома;bad
40156;rt желудок перестань болеть;bad
40157;неделю назад в швеции стартовал 2ой сезон но английских субтитров все еще нет к свежим сериям;bad
40158;ага ну прям вся украина у ваших ног;bad
40159;пони из шаров уродские довольно;bad
40160;как мне плохо глаза красные в сон клонит;bad
40161;ну нав що так п дставлятися почки найбразлив ше м сце;bad
40162;а еще я живу в жопе и ко мне никогда не приедут в гости;bad
40163;я все время думаю моюсь думаю ложусь спать думаю делаю уроки думаю гуляю думаю ем думаю бегаю думаю о будущем;bad
40164;блин пообещала маме сделать уборку но мне тааааак лень капец;bad
40165;q сильно много ему позволяешь забей на него рас не ценит хорошего отношения a;bad
40166;мамуля у нас даже сессии одновременно;bad
40167;rt народ киньте ссылку как в венде модули установить я в шоке от дружелюбия системы;bad
40168;висок разрывается от боли сейчас отключусь хочу домой;bad
40169;для меня это все новое неизведанное поле прямо я всегда боялась слушать на английском и добоялась;bad
40170;я никогда не была его поклонницей но действительно жалко человека;bad
40171;ну жень малоли ты напишешь че нить супер клевое а я не смогу ретвитнуть;bad
40172;надо чаще спать вообще башка квадратная;bad
40173;ты вообще со мной не поздоровалась сегодня;bad
40174;не ну там фигня что я никогда не получу 5 вписы не будет поэтому;bad
40175;сижу в поликлинике жду очередь как же мне херово;bad
40176;блиин все из за тебя не получилось посветить его чему то;bad
40177;я не хочу чтобы ты уходила но малоличегояхочу тебе решать;bad
40178;rt школьной время;bad
40179;у нее даже в журнале не стоит а тетр проверили;bad
40180;даже не верится у нас нет снега и тепло;bad
40181;rt 4 лет назад жестокий стэнфордский тюремный эксперимент доказал прописную истину власть портит человека;bad
40182;очень хочу переночевать дома неделю уже где то шляюсь;bad
40183;папа уже 4 5 часа на каком то пожаре которому присвоили высшую степень надеюсь все хорошо;bad
40184;порвались струны на гитаре теперь все струны менять;bad
40185;а вообще вторую неделю хочу шампусика;bad
40186;когда то смешные слова гены букина теперь более чем актуальны за что;bad
40187;папу попросили завтра срочно сдать кровь для девочки а его не отпустили с работы вот как он после этого может уважать свое начальство;bad
40188;увы без паба с деньгами туго без зарплаты с октября надо экономить;bad
40189;а счастье было так близко;bad
40190;не был у компа 2 дня а тут уже полный завал не буду читать столько сообщений;bad
40191;rt брест потек потек как сучка;bad
40192;без тебя лента скучна блин приятно;bad
40193;как я не люблю когда мама с даней ссорятся;bad
40194;o o как я понимаю это не последняя песня lt 3 еще 5 песен моему счастью нет предела;bad
40195;остальные дети наши уебали;bad
40196;почему никто даже не отсчитывает в юне дни до нг;bad
40197;и тут я вспомнил что на групповую презентацию надо приносить логбук;bad
40198;к репетитору по химии не пошла позвонила наругала с стыдно как то;bad
40199;p s таких проблем с xp небывает но он много занимает;bad
40200;черт черт черт математику жестоко исправлять надооо тройка выходит;bad
40201;я на столько отвыкла ходить вечерами одна что мне кажется что именно меня убьют испугают ограбят и все такое херово еще 2недели жить так;bad
40202;сегодня была жестокая тренировка ко мне внезапно пришел прилив энергии но чувствую что завтра я буду не в состоянии встать с кровати;bad
40203;а кто с филлипом тогда играть будет;bad
40204;тож хочу акк на вафлях а то на торентс ру мало путного;bad
40205;наебалово 8;bad
40206;они просто придурки сами виноваты а нам переделывать сссссс;bad
40207;эхх надо было условие второй задачи записать я и не подумал;bad
40208;тут тупость завтра у меня английский и я не успею презентацию доделать поэтому я не ничего не успеваю и делаю эту презентацию;bad
40209;rt дэбилки отца стебут;bad
40210;rt действительно мне обидно;bad
40211;это такая дилемма смотреть 6 сезон сплетницы в мерзкой любительской озвучке или в оригинале жизньтлен;bad
40212;однажды на аске сказал что он не девушка а парень там начался большой спор где он яро утверждал что это так я тоже так говорил я плохой;bad
40213;человек говно не ожидала от него такого настроение испорчено на весь вечер;bad
40214;cпасибо могло и лучше сама виновата;bad
40215;rt на работе муха который день доебывается гопник штоле;bad
40216;ну черт ты коварный разоблачил меня 9 9;bad
40217;бляя 6 день пытаюсь похудеть и нихрена не получается;bad
40218;это эгоизм махровый;bad
40219;rt можно было бы умереть это произошло бы уже давно;bad
40220;играла в партизана гладила все подряд спалила один носок нафиг;bad
40221;kio sftp неосилил перелить 7 гиговый файл завис на 5 7гб пристрелил kde сказало что все докопировалось;bad
40222;меня сегодня тоже отсадили;bad
40223;вах не я одна такая только у меня 38 6;bad
40224;rt а еще я очень скучаю по митчи;bad
40225;мне заявили что с накрашенными ногтями ты совсем другой человек иногда я совсем не понимаю наших девочек;bad
40226;блять я убью его скоро нахуй телефон если не отвечать на звонки gt;bad
40227;где отмечать новый год куда идти я хз;bad
40228;rt мда я реально испугалась когда мне пришло сообщение в аське приветик как делиффки от чувака с ником killer о о;bad
40229;никогда не читайте старые переписки слезы как у крокодила;bad
40230;rt я так соскучился дорогой мой как ты прости что долго не писала;bad
40231;не разговаривай с ней она мне не дает приветик котлетка;bad
40232;терпеть не могу наших домработниц неуклюжие тупые клуши;bad
40233;знаю что завтра вставать в школу встаю в полночь ради фестиваля и не могу ничего с этим поделать;bad
40234;коровааааааааааа;bad
40235;да как попало сортирую совсем кривые отсеиваю когда свекрови фотки посылаю остальные сливаю в папки максу n месяцев там завал;bad
40236;походу мой придел настал больше не могу;bad
40237;блин я вся красная завтра не выйду на солнце вообще;bad
40238;жаль не пришли;bad
40239;оу замечательный день было очень весело я люблю и ну и не только их конечно спасибо за день 3;bad
40240;в кинотеатре был случай ходили на сумерки брееед но запомнился момент когда елла и эдвард на поляне солнце еще;bad
40241;мою уродку могут положит завтра в больницу буду приходит;bad
40242;сочувствую постараюсь спасибо;bad
40243;у меня со вторника прошлого и еще в четверг изверги они d;bad
40244;черта с два я еще раз свяжусь с деньги за доставку сняли а трекинг номер не дали;bad
40245;rt совращение малолетних в интернете карается законом;bad
40246;уфф голова кружилась было прикольно меня носили на руках gt lt и пролежала 3 минут;bad
40247;йей спасибо w ну просто семья эт вроде и круто но мне такие истории порассказывали что аж страшновато как то с;bad
40248;шли обнявшись под дождем;bad
40249;о господи меня ненавидит скорина пойти поесть что ли вот блин я ж на диете куда;bad
40250;не отвечаешь мне а ватсаппе;bad
40251;бедная моя девочка чем и помочь не знаю даже;bad
40252;rt кому понедельник день тяжелый а кому вообще пиздец;bad
40253;после того как посылка застряла поэтому и отписались;bad
40254;голый завтрак 19 худших друзей в инстаграме ну вос ну желчные посты должны как минимум быть забавными;bad
40255;риа профи только путину и иже с ним профи не нужны ему нужны пропагандоны приличные слова закончились сорри;bad
40256;так лень одной идти с малым гулять со скуки помереть можно пока он спит;bad
40257;очень хочу на тренировку;bad
40258;rt зачем так люди поступают обидно;bad
40259;вот если подумать то у меня 24 подписчика мне кажется что это сообщение видит только один человек ты totally agree;bad
40260;rt спасибо вам за помощь ахха;bad
40261;многие люди даже не знают на сколько они нам дороги;bad
40262;это да во произведи звук и тебе придет email;bad
40263;второй врач советует сделать операцию и забыть про американский футбол и зал ну что за писдец;bad
40264;да уж а нам все талдычат о стабильности и безопасности;bad
40265;мне тоже надо но с моими головными болями никаких диет;bad
40266;rt утром сам обрезал и установил новый рингтон на телефоне а целый день никто не звонит;bad
40267;я сегодня нашла свечи с ароматом корицы но не купила их а щас жалею;bad
40268;rt сегодня шел с обеда чуть с катушек не съехал возле дома в палисадничке среди ландышей и травки растет себе кактус 8;bad
40269;в след твитах написано;bad
40270;rt мне теперь будет страшно летать на самолете;bad
40271;очень хочется передать большой привет коммунальным службам нашего города;bad
40272;rt никому не советую встретить глорию;bad
40273;ну а че ты не понюхала кузю вдруг это было важно;bad
40274;оу я знаю как это грустно тоже так было;bad
40275;в туалетах они чисто морально ставить не умеют права это не этично как то с;bad
40276;потому что я дожила до своих 15 лет и у меня все еще молочные зубы вот лол;bad
40277;фу денег нету весь день твиты писать не мог;bad
40278;ну и лфк элементарные движения а толком сделать не могу;bad
40279;rt сидим на пед совете;bad
40280;тоже самое только кофе;bad
40281;ну вот теперь мне грустно стало хочу все обратно вернуть;bad
40282;кто бы мог подумать что у меня есть талант к этой фигне лучше бы был талант к биохимии;bad
40283;у меня ее фоток то нету да и принтер черно белый;bad
40284;rt где мой маленький извращениц будейка;bad
40285;выражаюсь словами томми чувствую себя как дерьмо;bad
40286;только мы можем так сраться и задевать друг друга такими вещами;bad
40287;rt как мне молодежку то смотреть;bad
40288;мне нравится немецкий с только вот в моей школе он начнется с 9;bad
40289;завтра двойная годовщина у нас год отношений и пять месяцев живем вместе а любимый с хомяковской щекой;bad
40290;она добавила чек чека господи спасибо тебе что я закрыла сообщения но почему ты не указал мне на то чтобы я закрыла аудио;bad
40291;они расстроили леонида аркадьевича;bad
40292;а ведь вроде совсем недавно миллениум наступил;bad
40293;в твоем голосе было слишком много зимы и поэтому я даже не осмелилась спросить как дела;bad
40294;ведь все так было хорошо ну нет же мне ведь надо было выздороветь;bad
40295;ну латна может я свой скажу с;bad
40296;я с ней в автобусе ехал но она не шевелилась;bad
40297;у меня нет моб инета малыш я бы с радостью;bad
40298;второй для не хватки питания в наше время редко используется мастер orlov alexey;bad
40299;фу уже тошнит от сладкого от этих тортов и пирожных в лаборатории;bad
40300;ну вот молодежка последние серии до 12 декабря и все сказочке конец новые серии покажут только в следующем году;bad
40301;rt я сегодня так хорошо выспался что оторвал крючок на двери;bad
40302;rt надо делать уроки но я играю в дракончиков я не могу бросить их замок когда я прекращу заниматься хуйней;bad
40303;апрельская стрельба в белгород е вошла в десятку самых популярных запросов о событиях в яндексе ну и слава у нас;bad
40304;множим сущее без необходимости такиживем бритваоккама;bad
40305;rt прикинь помогло я получил две хорошие оценки aweeah;bad
40306;вчера расфоллов одного за спичи да кто они такие без нас они пропадут еще приползут к нам а казался челов неглупым;bad
40307;были в старом классе все изменилось;bad
40308;ненавижу маленькие кухни gt lt нет места для элементарной кофеварки;bad
40309;мне стыдно ахах потому что я еще ничего не отправила;bad
40310;так и не довела до ума свое желание пересмотреть гп;bad
40311;rt все же десктоп мой тепловат сейчас прямо чуствую ногой тепло от него после сеанса в mw2;bad
40312;rt я аж охуел;bad
40313;скука как я хочу гулять;bad
40314;на улице такая крутая погода а я дома сижу;bad
40315;почему я лах и петь не умею вопрос;bad
40316;эх джаред обнаглел еще смс никому не написал а уже электронные адреса просишь не надо так echelonlovesfathers;bad
40317;почему мне позвонило за 3 дня около 15 человек когда я жду звонка только от одного;bad
40318;нежданно негаданно решил вылезти очередной зуб мудрости доставляя мне тем самым массу приятных ощущений;bad
40319;завтра стоит идти в школу только из за химии;bad
40320;блин если я пью чай без сахара это не означает что я больна диабетом;bad
40321;как найти человека в вк если знаешь только имя возраст и место жительства москва;bad
40322;rt всякое бывает но этот лал;bad
40323;мааальдивыы хоочу туда;bad
40324;единственный минус моей ночевки у нее отсутствие интернета зато у меня есть шанс уломать ее посмотреть сериал 3;bad
40325;оу стрельба это круто 3 сочувствую с когда чай заканчивается это тлен;bad
40326;я бы наверно побежал бросился на него как псих это же wylsacom вот вам везет;bad
40327;мой подарок;bad
40328;кажется пока я искала реквизитного мыша мой террариум заскучал и побежал жрать твой мозг;bad
40329;сочувствую однако все равно мне не понять нафига раскрученные бренды закрывать конкуренции испугались;bad
40330;самое ужасное состояние это когда ты еле еле сдерживаешь слезы но при этом вынуждена улыбаться взаимныелюди;bad
40331;жду своего спортсмена с тренеровки мне дико дико скучно;bad
40332;а почему меня только один человек фоловит;bad
40333;хочу на каток но на старателе мне не с кем ходить;bad
40334;никому меня не понят где носит того человека который меня поймет;bad
40335;я бы с радостью но я сегодня дома;bad
40336;rt как же сложно учится с одними девушками по большей части своей они злые из за нехватки мужчин всем злым девушкам по до;bad
40337;rt психологи фотографирование не помогает запоминать события и объекты;bad
40338;женя ты когда в универ придешь;bad
40339;rt спи крепко 3;bad
40340;покрасилась в блонд теперь опять шотенка не судьба мне быть блондинкой;bad
40341;хочу в квн иногда вспоминаю как выступали как выручали друг друга и охото плакать;bad
40342;у меня это каждый урок она бесится что то последнее время;bad
40343;rt едем на бал как мне будет этого нехватать когда закончим 11 класс;bad
40344;rt приглашение поирграть в мир танчиков пришло как то совсем не вовремя;bad
40345;я нет не хочу чет уже;bad
40346;rt вау а я вот только что заметил что в списке френдов статусами;bad
40347;мусульманство проповедует смирение женщины перед мужчиной и своей участью какая тут демократия;bad
40348;а завтра целый день в школе проторчу до четырех часов;bad
40349;идите оба нахуй ваша сонг182;bad
40350;rt закрыла глаза на 5 минут проснулась через два;bad
40351;чеерт 2 недели до пробных гиа а я нифига не готовилась боюсь что напишу плоохоо;bad
40352;rt у меня сосед уже больше четырех часов сверлит дрелью в стену наверное гравировку на стене делает вместо обоев;bad
40353;ну вот и где мне взять молодого человека на новый год мм помогите мнееее вообще нехватка любви и взаимопонимания;bad
40354;погода заебись а мне на работу как обычно в принципи пора привыкнуть;bad
40355;яндексовский поиск по блогам предлагает мне для начала поискать волшебного кролика o o;bad
40356;восемь восемь восемь я никогда так хреново контрольную по химии не писала плакала моя 1 ка за эту четверть;bad
40357;жалко только что из за нашей загруженности мало видимся с ней;bad
40358;сегодня поймал себя на мысли что заезжая в поворот так хотелось дернуть ручник но я этого не сделал старею наверн;bad
40359;твиттеряне простите но готовьтесь выслушивать мое нытье;bad
40360;съездил на олимпиаду и убедился что дуб в очередной раз ужаснулся коду который из меня выходит;bad
40361;стоило бы начать уроки делать так лень ааа;bad
40362;ужасно когда единственный человек которому ты все рассказываешь и не врешь обвиняет тебя во лжи и не договаривание грусть печаль;bad
40363;в ялте через чур много снега а в зп его почти и нет;bad
40364;rt чем больше думаю о том что скоро закончу защищусь и т д и т п тем все больше не хочу в магистратуру даж и не знаю;bad
40365;и мой;bad
40366;как поживаешь сто лет с тобой не общалась;bad
40367;блин надо было в москве все таки поступать;bad
40368;ну и классическое наебалово с картой лента ярославль;bad
