Num;Review;review_type
45048;ну вот блин кто меня вспоминает икота блин;bad
45049;ну лох я да чтож поделать;bad
45050;rt жуйк для чего порт 666 может юзаться кроме игры doom o o;bad
45051;такое настроение что хочется петь но надо делать это в одиночестве ибо пою я ужасно;bad
45052;приехали к аньке без пацанов постараемся веселиться так же как и с ними 3;bad
45053;макдонааалдс туршилт байж;bad
45054;и не заходишь мартышка и чаем меня не поишь;bad
45055;жалко в мгту не преподают некромантию и чернокнижие;bad
45056;подошел к концу пакуем чемодан винчиом и скоро уезжаем в осень;bad
45057;блблблбл 9 9 огурчиком было лучше быть 9;bad
45058;украл у вейдера половину зефирины мне пиздец;bad
45059;теперь я понимаю как важно делать все во время;bad
45060;сама только что вспомнила когда увидела твой твит;bad
45061;ты не смей меня обманывать я тебя люблю но тока попробуй;bad
45062;хочупровестиновогоднююночьвместес обязательно давно с ней не общались;bad
45063;хотела купить кофту с пингвином папа забраковал сказал мол тебе же не 5 лет детячая кофта;bad
45064;rt мне ни когда не жениться на ней;bad
45065;бедная пусть stay strong lt 3;bad
45066;приехал на встречу муниципальных депутатов с префектом свао виноградовым какой же все таки унылый зал в префектуре;bad
45067;я и так под одеялком сижу с только кажется я умир из за кашля;bad
45068;надо с курением завязывать а с депрессией у меня серьезные отношения и я не могу ее бросить;bad
45069;жизнь доминирует в жесткой форме еще и линда умерла да что ж за гребанный экибастуз;bad
45070;я на всех срываюсь из за того что с тобой в ссоре сууукааа;bad
45071;вы даже не представляете как я хочу спать и как я устала;bad
45072;вот так зато я с вами в сб;bad
45073;rt делаю модельку вентилятора пока что ничего не получается я бездарен;bad
45074;меня не выписали теперь еще и темпиратура поднялась блииииин ну что творится;bad
45075;rt гребанное недосыпание после пары бокало шампанского мне хотелось только спать а не приключений как обычно;bad
45076;знаете что в квартире сверху происходит какой то шаманский слет бубны барабаны будто туда по райдеру заселили труппу японского шоу ямато;bad
45077;rt сегодня в 14 15 нужно было загадать желание а мы как всегда просрали;bad
45078;жизнь боль;bad
45079;и снова на улице 1 и дождь опыт мне подсказывает что завтра будет минус и я точно наебнусь;bad
45080;блиин где же вывод совсем затянули уроды;bad
45081;блиин где же вывод совсем затянули уроды;bad
45082;иду домой с репетиторства на улице холодно;bad
45083;и я скучала милая 3 у меня просто учеба и поэтому так редко захожу но я рада что ты все еще помнишь меня;bad
45084;не нудно делать мне предложение я все равно скажу нет;bad
45085;сегодня было 8 уроков 8 уроков они издеваются;bad
45086;уже вторая четверть заканчивается а я еще тетрадку по химии не купил;bad
45087;теперь спина болит;bad
45088;в этом то и дело да по хорошему не уйдет;bad
45089;что делать если тебе нравится девушка но ты не можете быть с ней вместе;bad
45090;только там чернильных пятен много;bad
45091;все пора отказаться от кофе а то иначе мое ближайшее будущее это желтые зубы;bad
45092;ну не люблю я математику вона мене паходу тоже;bad
45093;я читала там 4 выживут вроде там 4 погибнут;bad
45094;как же стремно болеть весь день играю в фалач и больше вообще ничего не хочется да и горло чертовски болит;bad
45095;пережатие звука и запуск мплеера с audiofile не прокатило придется пихать в матрешку;bad
45096;божечки я дома 2 часа у зубного это невыносимо;bad
45097;я вообще не знала о желании поставила время как в хельсинках и загадала по их времени надеюсь так можно 3;bad
45098;закинул в школьную почту валентинку эшлин брук жаль что не дойдет;bad
45099;этот кошмарный сон был хуже чем все предыдущие вместе взятые;bad
45100;ручки слабенькие прыгаю не оч бегаю не оч кидаю мяч не оч пинаю мяч не оч отжимаюсь не оч подтягиваюсь не оч не спортивная я фу;bad
45101;rt чувак разломал пиченюшку вилкой ему это понравилось и он стал дубасить по печеньки но она этогоне зашлужила;bad
45102;activity на тамблере оставляет желать лучшего;bad
45103;ааа не открывается на что идет;bad
45104;та не обижает просто так бесит;bad
45105;пора менять линзы глазкам уже больно краснеют и плачут;bad
45106;еще крече было бы с парнем;bad
45107;rt когда мне начитают читать тысячники я себя прям звиздой чувствую с;bad
45108;брось это же не грех autofollowback;bad
45109;я весь урок руку тянула а она меня не спросила чзх какого я вще тему учила gt;bad
45110;все ясно тебе от меня только машина утром нужна;bad
45111;11 12 13 14 15 не успела загадать потому что долго выбирала какое;bad
45112;rt когда мне начитают читать тысячники я себя прям звиздой чувствую с;bad
45113;я сейчас иду на экзамен в муз школу очень волнуюсь лента пожелай мне удачи;bad
45114;rt доброе утро супер мега бизнес центр на профессора попова д 37 остался без связи;bad
45115;rt линта линта смотри это же реально шелдон o o;bad
45116;зашел домой на пару минут и уже пишу в твиттер вместо того чтобы норм похавать и отдохнуть;bad
45117;у меня с интаграмом уже неделю что то не так я думала только у меня одной;bad
45118;фу завтра контрольная по корням n степени;bad
45119;устала очень только еду домой а еще куча дел надо сделать;bad
45120;сегодня родительское собрание ааааааааааааааааааааааааааааааааааааааааааааааааааааа;bad
45121;3 день ничегонеделывания но я похудел это точно без жирка холодно так он ведь часть меня я даже слезу пустил;bad
45122;да не проходит без нее ничего все тело ломит пришлось так даже;bad
45123;не буду яблочком не поделился;bad
45124;укол сделали первый раз в жизни плакала;bad
45125;вот нахуя она уходит с музыкалки доучилась бы уже эти пол года и музыкальное образование получила а так 7 лет в одно место;bad
45126;сегодня была нулевка я вообще никакая;bad
45127;у меня коллега с ойфоном этожжуть хочу старый ламповый как в вебе;bad
45128;рисую вот прости джерард;bad
45129;ингэх тусам нь хайр х рээд байхг й юу;bad
45130;ясн я вообще дома сижу болею;bad
45131;художка это когда в любом месте может быть кнопка;bad
45132;подвешенное состояние нервы словно натянутая струна только бы не сорваться;bad
45133;обложила себя учебниками по английскому с 8 по 11 класс угу как будто сильно поможет;bad
45134;мда а я радовалась что не упала в первой день земи и блин на 11 все таки упала;bad
45135;я тоже уже давно уговариваю отца на ствол но он все обещает и обещает;bad
45136;а этот я тоже не сделала;bad
45137;сегодня была в школьной столовой купила кофе и облила случайно им какого то парня;bad
45138;rt из за поддержек у меня болят ребра;bad
45139;береги то о чем в первую очередь вспоминаешь с утра я мечтаю с утра беречь то не чего оказывается;bad
45140;на эти выходные еду к бабуле как же моя киця без меня;bad
45141;rt лох;bad
45142;у родителей подгорела картошка сейчас задохнусь от угарного дыма кхе кхе;bad
45143;прости дорогая но у меня пока симка сломана скажу после нг;bad
45144;только сел в танки гамать выехал тут же запиздили обидно;bad
45145;очень плакала сегодня так страшно видеть человека в послений раз ксюха держись;bad
45146;at home и я только сейчас вспомнил что мне сегодня на вокал а так лень туда идти;bad
45147;разочарование текущего года самый лучший фильм 3 шлак полный;bad
45148;rt мы сами себе создаем счастье но порой не такое как представляли;bad
45149;у нас оригиналов точно нет;bad
45150;завтра лучше не брать дневник но наташка сожрет все нахрен;bad
45151;хочу в баскетбольчик поиграть но саныч только в феврале отвезет;bad
45152;я тоже;bad
45153;урабе чем то напоминает сейлор меркурий o o;bad
45154;бляяя ну как это так на тренеровку не едууу;bad
45155;как же наши знаменитости практически все безвкусно выглядят по сравнению с западными даже в том же деревня блин модные тренды мимо них;bad
45156;rt только я могу написать слово математика через и как то печально это мозг к 5 часам отключается автоматически и е;bad
45157;подвернула очень сильно ногу на тренировке надеюсь не перелом;bad
45158;юля ты бяка ахахахахх наташа блин;bad
45159;энэ орчлон хорвоо яасан ч шударга бус юмбдээ з гээр л хайртай х м сээ хайрлаал хийх естой юмаа хийгээл явж байх нь хамгийн том жаргал;bad
45160;rt теперь я обычный парень который хочет девушку лишенный всяких надежд получить ее в ближайшем времени;bad
45161;из речи на вромайдан украина разрушила российскую империю речь посполиту и советский союз на очереди ес;bad
45162;нажралась меда с мандаринами чувствую завтра мне будет плохо;bad
45163;хочу увидеть джи в живую и фрэнка всех;bad
45164;уф ни наю gt lt было сложно но я и это пережил и теперь могу отдыхать со спокойной душой а ты как;bad
45165;вся эта маковская фигня такая заразная;bad
45166;как же дома скучно я б хотела сегодня быть в школе;bad
45167;меня решили кормить бульоном;bad
45168;обычно после этого следует ответ это вышка детка но что то как то уже не смешно я не хочу завалить сессию;bad
45169;у меня нехватка мотивации и острый дефицит энергии другими словами лень одолела;bad
45170;взял с собой зарядку а розетку найти не могу это андроид детка;bad
45171;весь город одна большая пробка владюш;bad
45172;тоже самое ругаю сама себя как можно было профукать такую редкую блин вещь;bad
45173;я за европу соответственно против фсб но и против таких методов соответственно против фбр наша сбу ничего не может печально;bad
45174;совсем редко пишу я сюда в последнее время увы и ах псто затягивает сильнее;bad
45175;rt блин только что два джуйка косячных было и не в одном не успела похихикать;bad
45176;ехали с ним и тут тот наш магазин с парковкой где он выкинул milka и мы оба помним это место;bad
45177;помогите найти английский язык english;bad
45178;реферат сделан конспект сделан осталось подготовиться к зачету;bad
45179;написал информатику осталась геометрия ненавижу уроки;bad
45180;rt хочу взаимности в любви фак;bad
45181;надо учить международное право а то больше никак не сдать 2 экзамена осталось из 5;bad
45182;заплатила за интернет но ограничение еще на 19 дней осталось бля;bad
45183;как потерять друзей и нажить проблем пошаговая инструкция 1 будь собой 2 будь собой 3 будь собой так я и сделала;bad
45184;меня накрывает и уносит с собой беспричинная депрессия;bad
45185;самое время ныть про то что он покупал здесь булочкиии и кооофе;bad
45186;мышка опять отваливается придется перепаивать что ли;bad
45187;rt черт возьми как я хочу в 12 й класс;bad
45188;ну у нас по началу никого не было щас 3 человека и все;bad
45189;согласна и да только подумала учиться как сегодня же получила плохую оценку;bad
45190;надо уже собраться и позвонить ненавижу говорить по телефону;bad
45191;обновленный дизайн нового твиттера как то не очень;bad
45192;вот это я попала блин вроде пару минут прошло а уже всеееее;bad
45193;вообще не как планов не каких не знаем с друзьями что делать ну а там как всегда решиться все в последний момент ау тя;bad
45194;неожидано для себя я расплакалась безумно привыкла к своим уже близким и дорогим сегодня весь день как лагерь погасших свечей;bad
45195;ойой кто бы говорил;bad
45196;моя любименькая крууужечка что же я без тебя буду делать из чего пить;bad
45197;кстати вчера приобрел книжку дать почитать не могу там на всех страницах вотермарка с моим именем и адресом;bad
45198;предложите какую машину рисовать людиии делать нечего;bad
45199;я не вижу не одного комментария я тогда проводить не буду так не интересно же;bad
45200;москва адекватно ответит в случае расширения властями сша списка магнитского мид рф о заявлении посла макфола прям страшно;bad
45201;люблю тебя очень но мы никогда не будем вместе;bad
45202;блять хотела в магаз зайти но деньги забыла;bad
45203;ну это за прошлый год и за нынешний сувенирка и календари по 4 р за лист но обидно что столько стоит;bad
45204;люди которым я написал быстро убежали в оффлай одиночество возбуяло и девки эм плохие деталей не будет о последне;bad
45205;пипец вот почему не ел теперь мучаешься;bad
45206;вот почему тебе так нравится обижать меня;bad
45207;хочу салат оливье lt 3 надо было за яйцами сходить;bad
45208;звоню подруге я я заболела минутное молчание п ну и дура;bad
45209;но выползти из дома выше моих сил буду качать чо;bad
45210;я сегодня не загадала желание пропустила последнюю из дат;bad
45211;устала да и качество плохое двинули телефон;bad
45212;энивэй съешь за меня пасту в vapiano;bad
45213;шутники в сша намазывают сиденья унитазов в тц суперклеем будьте осторожны в россии тоже много идиотов;bad
45214;я с женой вообще не общаюсь;bad
45215;сегодня рано спать лягу потому что он писать не будет да и не зайдет наверное;bad
45216;явно не моя неделя одна новость хуже другой;bad
45217;блин а я еще в школе;bad
45218;rt делаю модельку вентилятора пока что ничего не получается я бездарен;bad
45219;нет сдерживалась со всех сил он попросил не плакать типо не умерать едет;bad
45220;ужас в доме 14 градусов замерзла очень;bad
45221;бляяяя кофе мне в вены и впереди еще вьебывательная ночь кто будет умница тот пойдет на хоббита спаааааать;bad
45222;ооо нереально страшно подумать что в самом выгоне сто грамм коньяка вряд ли помогут;bad
45223;до нг не успеем;bad
45224;видать я ослышался про 16 р;bad
45225;сижу блин на уроке в мистер инглише а могла бы сидеть дома;bad
45226;позвонили сказали завтра на работу ебврт два выходных должно было быть;bad
45227;как же это знакомо не расстраивайся все будет хорошо;bad
45228;rt хочу спать устала за сегоднешний день;bad
45229;зачем я так много фоткала надо сортировать;bad
45230;нет мама сказала надо до 31 подождать;bad
45231;нужно срочно на кого то подписаться а то лента пустует;bad
45232;в аврору зайду гляну там и пойду пошляюсь по магазам в луганске мужскую куплю такую как хочу нет женских увы;bad
45233;то чувство когда узнал что телепузики для умственно отсталых детей o o в детстве я их смотрела каждый день оооооо боже мой да я даун;bad
45234;я так и не узнала ставили мою песню или нет;bad
45235;ну вот и дома я такой денек странный ехх еще и на английский сейчас идти;bad
45236;мне со всем не нравится;bad
45237;rt дело сердюкова закроют по амнистии ну вот и все;bad
45238;rt видела на улице готик лолю по бантикам и росту ей было лет 12 по лицу в районе 4 ка;bad
45239;будущие выходные я никогда наверное не забуду и вообще будущие 2 недели;bad
45240;и не смотря на то что у меня дохренище троек у мамы клевое настроение ну я то знаю что в душе у нее все га кусочки этовалось подвела;bad
45241;я могу сказать что я прое ла 11 12 13 14 15 я решала задача по демографии;bad
45242;мне обидно очень ты привязываешься к человеку а он прекрасно и без тебя живет и жизни радуется;bad
45243;когда обрастаю становлюсь похож на бомжа;bad
45244;она его видела она сука а не я жизньболь;bad
45245;диана заболела как я без нее танец поставлю;bad
45246;я хз наверное нит мне завтра в 5 утра вставать так что я в группу все докидаю и спатеньки;bad
45247;написала что учить по обществу тут я поняла что учить дофига конспект на 4 страницы;bad
45248;про мясные ряды это ниже пояса;bad
45249;аа сегодня какой то вынос мозга жесть как все бесит;bad
45250;open air hard beach party переноситься на пару недель какая жалость;bad
45251;опять хочется есть воображение почему то рисует булочку такую как были в школьных столовых свежую с блестящей коро;bad
45252;нуууууу так не весело;bad
45253;как ты сдала историю на отлично я горжусь мне это завтра предстоит;bad
45254;завтра последняя серия сериала молодежка этого не может быть;bad
45255;rt утро комрады какое то оно сонное даже сказать нечего;bad
45256;так все было хорошо я и подумать не могла что конец был так близок sledui;bad
45257;а вот третий период пока не радует давайте родные боритесь нам нужна победа;bad
45258;и вроде не грустно и даже не больно но бешено пусто и слезы невольно teamfollowback;bad
45259;почитала переписки в твиттере с бро как весело нам было когда ты был здесь так скучаю за этим;bad
45260;ооо ахахах я все пропустила как прошло ахах;bad
45261;не верьте убунте она вам плохо с дисками сделает не умеет она преобразовывать теперь вот около двух террабайт чистог;bad
45262;в субботу танцуем на городском мероприятии а у меня спина ни согнуться ни выгнуться разогревалки не помогают что делать;bad
45263;чам дээр намайг нэмбэл нэг сайхан гэр б л болох гээд байна ойрд гэр б лийн талаар их боддог болж яажган бол энэ одоо;bad
45264;скучно и голова болит при чом весь день;bad
45265;думала завтра обычный четверг собрание факультета проведу и все такое но нет ни дня без творчества как говорится накладки с репетициями;bad
45266;чувствовать жизнь в данный момент сложнее чем чувствовать прошлое;bad
45267;rt чам дээр намайг нэмбэл нэг сайхан гэр б л болох гээд байна ойрд гэр б лийн талаар их боддог болж яажган бол энэ одоо;bad
45268;либо утром либо вечером начинается обратная реакция мой желудок выворачивается и меня тошнит;bad
45269;rt сейчас ничего не поднимает настроение ни чувак в зеркале ни кэти перри;bad
45270;кто сказал что он некрасивый х он очень даже ничего ммм з ну и шлюпка же я;bad
45271;поч у би появилась трулав а мне никто ничо не рассказывает;bad
45272;rt денис ритчи скончался 9 октября а я узнал только сейчас черт великого человека потеряли;bad
45273;я хочу только плакать сколько же уроков на завтра нужно сделать как я вообще все сделаю за несколько часов;bad
45274;политические убеждения не позволяют мне покупать саратовский майонез поэтому я купил heinz я никогда так не ошибался;bad
45275;я и сходила с ума мне не повезло у влада в части нельзя было телефоном пользоваться;bad
45276;rt хочупровестиновогоднююночьвместес;bad
45277;почему сразу женщину;bad
45278;одоо ингэж бгаам чинь яаанааа хавирга минь;bad
45279;rt ни хрена себе дио умер;bad
45280;у нас вон все евроинтеграсты бендеровские воду мутят в европе им жить захотелось как будто они в африке живут мрази;bad
45281;надо теперь понять как сюда запихнуть скайп а то собирать ручками неохота;bad
45282;достали со своими ответами успокойтесь мне страшно;bad
45283;ну быстрей ни как за то новый год вместе проведем 3;bad
45284;спасибо саму уже болеть бесит;bad
45285;нууу какое есть мне прочто что то уже третий человек так формулирует ответ на вопрос что с ним происходит;bad
45286;извините но программа длится не 1 мин поэтому полную историю а то мне денег не дадут;bad
45287;хочу скайп нормальный долгий звонок без глюков пожалуйста пусть следующий таким и будет;bad
45288;только тот кто достиг славы знает чего она стоит анатолий amp 823;bad
45289;вариант с каплями почему то не прокатывает;bad
45290;нормальные люди теряют носки а я потерял шапку в квартире;bad
45291;вернулись с женой из деревни неделя пролетела незаметно пора на работу;bad
45292;у меня и этого то нет;bad
45293;rt блин только что два джуйка косячных было и не в одном не успела похихикать;bad
45294;сегодня мне будет сниться изиджет но точно не то как я на нем куда то лечу;bad
45295;вокал вызывает четкую ассоциацию с наутилусами o o;bad
45296;я даже забыла об этой херне;bad
45297;на истории женька обиделся что я ему не дам;bad
45298;а я уже хотела радоваться и поздравлять;bad
45299;даже смайлы подходят;bad
45300;сегодня была и школа и тренировка и театральный;bad
45301;да что ж все тленище то такое в музыке хочу что нибудь остроэротическое;bad
45302;там все слишком бабские платья они накак не будут сочетаться с моим лексиконом и пьяными песенками;bad
45303;бля зачет скоро а я блин еще даже музыку подходящую не подобрала лоох я;bad
45304;rt зима только началась а уже ппц как бесит;bad
45305;викаааа не болей ты ж потом спать будешь по ночам;bad
45306;да уж не думала что ты так подумаешь ну ладно сука ты значит сука да еще и тупая ничего тебе не сделала а ты так говоришь;bad
45307;как же срано мы в европе играем просто пиздец;bad
45308;для занятого делом день не бывает слишком долгим продлим себе жизнь ведь и смысл и главный признак ее деятельность луций анней сенека;bad
45309;мне помазали горло люголью как в детстве фууу противно;bad
45310;нежелательно я бы не носила;bad
45311;кто это вообще такие то;bad
45312;rt собрался апроксимировать а потом понял что все гораздо проще просто апроксиматор зачесался;bad
45313;спасыба ихих порадовал с;bad
45314;надо было загадать конец света;bad
45315;rt не за что с ты правда красивый с;bad
45316;блин мегарешеба не открывается видно не суждено мне проверить мою контурную карту;bad
45317;ну и не здоровайся;bad
45318;я загуливала первые уроки а потом поняла что на посвящении классуха может подойти к маме;bad
45319;rt пф да ты читаешь мои мысли с;bad
45320;девчонккииии нг без меня как всегда ненавижу когда в последний момент обламывают;bad
45321;rt скучаю по тебе;bad
45322;rt чего то git не хочет принимать push с хост машины по протоколу git а отдавать зараза отдает пишет записьобъектов 1;bad
45323;я конечно люблю литературу но это перебор;bad
45324;совсем не айс и времени мало;bad
45325;это ж надо было самой спалится на инглишу ну ни чего хоть 8 поставила а не 2;bad
45326;ааа чувак удачки зз я кстати в субботу может на соревнования по лыжам поеду ипать каак не хочу;bad
45327;в берлине в тегеле после штампа в паспорте даже дьюти с водкой нет;bad
45328;я тож хочу себе репетитора по математике;bad
45329;кинешь к чятик картинку с няшной кошкодевочкой а тут нарутоебы со своим говноартом;bad
45330;rt пошла спать никто мне не пишет настроение гавно приятных снов милые 3;bad
45331;что за херня что случилось;bad
45332;около паулы такой пиздатый аудик разбился;bad
45333;вечера в последнее время заняты только учебой эх;bad
45334;посмотрела фильм даже не знаю что еще поделать;bad
45335;к егэ уже готовлюсь;bad
45336;овец стало не хватать;bad
45337;унизила я плакать99 99 больше в школу не прийду 99 99 9;bad
45338;как же я рада что наконец увиделись спустя два года снова скучаю;bad
45339;кажется я становлюсь циничным похуистом о о;bad
45340;оу ита плха чувак у меня теперь и их нит;bad
45341;я в це просто не можу пов рити juve galajuve футбол;bad
45342;да просто не надо было начинать время тянуть на 6 й минуте;bad
45343;да ну мои пробные меня огорчили даже настроение пропало;bad
45344;у всех кого спросила у всех проблемы со связью мтс;bad
45345;это какой то пиздец прям не верится juventus;bad
45346;знакомство с родителями произошло успешно но сутки у нас выдались очень тяжелыми и насыщенными теперь дома только приехала и уже скучаю;bad
45347;весь деня спать хочу настроение ужасное;bad
45348;я тоже хочу дайте мне денег;bad
45349;gfranqзачем ты все фотки очистил нет тебе прощения с;bad
45350;у дочери задание о вред привычках а в шк библиотеке книги только о наркотиках причем для взрослых как объяснили ей шок жесть;bad
45351;заманчиво но никак не успеть;bad
45352;это что это у нас такое на районе низкое общипанное и тусклое ааа это же елка ну пиздец товарищи;bad
45353;rt все меня хвалили что я похудела но но после отпуска разъелась и вернула тот же вес не могу взять себя в руки;bad
45354;rt что то gtk и c начинают сильно напрягать может бросить всю эту затею с плагином для pidgin и написать отдельный кли;bad
45355;rt все меня хвалили что я похудела но но после отпуска разъелась и вернула тот же вес не могу взять себя в руки;bad
45356;не могу уснуть все эти мысли и воспоминания;bad
