Num;Review;review_type
35058;у меня ангина ангина в декабре уже традиция;bad
35059;а я даже обматерить тебя не могу потому что люблю;bad
35060;на футболе был;bad
35061;капец;bad
35062;да обидно у меня все намана ток жрать хочу;bad
35063;ужос ну да главное что кости целы а мясо нарастет теперь тока неудобно будет мыть там щипать будет;bad
35064;rt сережа полонский прислал мне фото из камбоджийской тюрьмы;bad
35065;rt новый сезон футурамы посмотрел первые две серии отстой;bad
35066;обо мне сначала ты отдаешься работе а потом работа трахает тебя;bad
35067;никогда еще не было так уныло от знания того что не идешь концертик;bad
35068;если будешь ездить слишком быстро твой мотоцикл действительно прослужит тебе до конца твоих дней follow;bad
35069;обнаружил свои дембельские шапочку шенелечку и ремешочек сапожечки формочку и белушечку похоже выкинули;bad
35070;в нашей команде не осталось ни одного за кого мне хочется болеть и вообще сплошное разочарование в проекте;bad
35071;идет горизонтальный снег а мне еще на улицу выходить в кино билеты на вечерний сеанс взяли;bad
35072;серьезно заболеваю в понедельник к врачу пойду надеюсь все будет хорошо;bad
35073;адовый мульт как называется кто знает сам хочу посмотреть к сожалению есть только этот кадр;bad
35074;я не смог съесть в бургер кинг и одного бургера то ли они битч слишком огромные то ли я слабак;bad
35075;ну вот тебе своих мало землячек;bad
35076;с русскими так не весело;bad
35077;женька спасибо надеюсь;bad
35078;rt тататататаат;bad
35079;и осталась последняя серия этот сериал я ждала целый год а там всего 8 серий;bad
35080;и опять ругаемся из за ебучего котакта;bad
35081;ну я пиздец конечно на такое обида на всю жизнь;bad
35082;я везде вижу его имя и фамилию постоянно;bad
35083;гулять хочу но я же болею гаймарит больница или дом;bad
35084;rt сука и жалею что ее бросил прости меня если видешь это статус 9;bad
35085;бри классный;bad
35086;мне некогда а они не будут этим заниматься не вариант сестра много юрисует но у нее все для этого есть;bad
35087;обидно даже ну надеюсь это только предположения;bad
35088;вы тоже видите на лбу шерлока его инициалы о о;bad
35089;rt очень жаль;bad
35090;rt пришла на обед и электричества нет дома;bad
35091;видеть боль других сложно но сложнее переступить свою гордость чтобы утешить их;bad
35092;угу это ужасно;bad
35093;rt о о пикаса еще и мои фотки умудряется ломать;bad
35094;rt сижу и реву хочу собаку подарите мне собачку;bad
35095;москву так красиво украсили к новому году можно сказать что на европейском уровне очень красиво и празднично не то что у нас;bad
35096;воувоу не знала а ты между прочим меня даже не поздравил с моей;bad
35097;ну вы просто краса вы а я вот купил вискаря пошел домой пить грустно скучно;bad
35098;йобаный челсе стал йобаным чемпионом англии траур вопщемта и недельный запой;bad
35099;rt кристоф ты че вот а не придумывай 9;bad
35100;мне нужен ящик с этим парнем желательно чтобы парень был целиком;bad
35101;парой лучше быть в мире книг чем в мире людей;bad
35102;ну вот а так заманчиво показалось;bad
35103;танцевали под гимн узбагойся даша все снимала на камеру и на самом интересном моменте я разбила ей телефон;bad
35104;у нее даже состав другой беру когда приспичит но вкус не такой;bad
35105;я все равно трус еще тот когда нибудь меня это погубит;bad
35106;хотела отоспаться но увы завтра рано вставать;bad
35107;rt заснула в 2 встала в 5 ну что за дела;bad
35108;мой мозг скоро взорвется как же я устала сегодня;bad
35109;никто не знает джедвард все ржут с того что я назвал лоток кота горшком;bad
35110;прости с как зайдешь напиши мне как ты а потом как я зайду напишу тебе как я хорошо ибо мы не пересекаемся что то вообще;bad
35111;ah ah ah ah ah destroya тут слишком горячо з кстати чай так и не сделал сам себе сасай;bad
35112;наконец то всееее ох уж эта зоопсихология еще и презентацию делать;bad
35113;смысл жизни улыбка матери я скучаю;bad
35114;в тви реклама достала уже раньше норм было а щас;bad
35115;что то я натупила мэган классная надо было отстоять очередь на фотку с ней эх;bad
35116;да ладно психику побережешь;bad
35117;rt сегодня на танцах было очень весело жалко что оля заболела;bad
35118;rt как я могла пропустить его в кино;bad
35119;почему зима ужасной будет кроме поездки зимой ничего красочного не намечается поэтому зима будет скучной;bad
35120;я даты перепутала но олег в инсте выкладывает видео;bad
35121;желая забыть но не переставая вспоминать;bad
35122;нужно уже думать про подарочки для кисулин а я даже не знаю что это будет;bad
35123;вот блин уже ушла спать;bad
35124;на 5 лет октября пробка;bad
35125;rt печатаю методу которую просрал еще на третьем курсе;bad
35126;rt я че дурак по твоему;bad
35127;эх не восстанавливается мой музыкальный слух после аварии;bad
35128;rt одни проблемы только из за саш;bad
35129;появилась девушка удалил из друзей зачем да так делать я же не украду тебя у нее;bad
35130;съездила в больницу к офтальмологу проверить зрение расстроилась еще ухудшилось;bad
35131;такое настроение странное ничего не хочу никого не хочу нов тоже время хочется веселья безудержного;bad
35132;мы вас ждали а вы шлялись хрен знает где;bad
35133;но ты отказалась увидеться это слишком даже для блонди;bad
35134;мой пупсик буду держать крестики чтоб все обошлось;bad
35135;rt тленька хорощий я чесн не знаю че за хня;bad
35136;ну а чоооо он абзывааааица;bad
35137;а я то думала ты мне на тельчик голодные игры запишешь 99;bad
35138;rt да хороший актер у меня опять слезы;bad
35139;третье уже третье удаление у ласса диарра что ж с нервами то у него;bad
35140;а ява приложения на телефон можно ставить только через какой то софт виндовый ну по крайней мере так написано в инт;bad
35141;не люблю имя екатерина а так спасибо;bad
35142;rt соскучилась а тебя все нет и нет;bad
35143;письмо бумажное хочу открытку хочу эпистолярный жанр помирает;bad
35144;держи пять и конфет держи для поддержания настроения;bad
35145;не важн кароч;bad
35146;я тоже но я его потеряла писец жалко;bad
35147;для полного счастья мне не хватает всего 9 пластинок беда в том что 4 из них в россии водятся в далеко не многочисленных экземплярах;bad
35148;rt такое днем было офигенное настроение но быстро испортилось;bad
35149;rt гарри ужасно себя чувствует ему вызвали врача;bad
35150;волосы в красныйй как же я долго ждала этого но теперь сомневаюсь;bad
35151;rt трафик есть но инет работает как говно;bad
35152;не буду себя больше унижать хоть я и невыносимо скучаю постараюсь себя пересилить;bad
35153;конечно за аспирин ужасно боюсь;bad
35154;прошло только 3 дня а уже ужасно соскучилась по насте;bad
35155;и вот когда отправлять письмо на нг за две недели или за одну блин;bad
35156;rt какой то школьник гладил меня по жопе;bad
35157;ненавижу мороз а на улице уже так холодно;bad
35158;да не знаю лин мож патому что не с компа или;bad
35159;правда меня не пустили к замысловой увидились блин;bad
35160;сосед тупой включил музыку на полную громкость да это что то неописуемое решил наверное отомстить мне вот черт;bad
35161;rt сережа полонский прислал мне фото из камбоджийской тюрьмы;bad
35162;за эти выходные я научилась ну оччень быстро собираться;bad
35163;явно накручивают даже по трендам видно mtvstars 3 seconds to mars;bad
35164;жалко а хотя стой по всей латвии во всех кинотеатрах должны показать надо только написать в твое кино;bad
35165;ахуеть восьмая серия ходячих мертвецов полный пиздец суууукаааа;bad
35166;ну все я теперь не кач;bad
35167;бля хочу в тессоро должна была поехать с любимым мггг поехала в селооо крутоо блять;bad
35168;да уж это самое попадалово когда корячешься корячешься а потом все уе в никуда;bad
35169;а вот и буду я же дерзкий и не слушаюсь;bad
35170;погода как раз под мой ужасный кашель;bad
35171;скучаю по тем временам когда можно было взять и обнять любого человека;bad
35172;эта рыжая падла снова нассал посреди стола;bad
35173;все в детстве падали коленями в траву один я в собачьи каки;bad
35174;плохой врач попробуй в другой поликлинике;bad
35175;до сих пор не могу поверить в то что пол уокер мертв;bad
35176;значит я серийный убийца;bad
35177;у меня у папы bmw когда она у тебя есть она не кажется тебе такой привлекательной;bad
35178;на улице только что бомбанула гроза и молния;bad
35179;я сейчас просто хочу обратно в сегодняшнее утро и стоять в обнимку с брэ и больше ничего не надо;bad
35180;rt мне никто не отвечает взаимностью ахах;bad
35181;сегодня видела просто огромного плюшевого медведя теперь я очень хочу медведя но вот медведя за 5 кусков мне никто не подарит;bad
35182;я не вдруг просто люблю вас вы прекрасные;bad
35183;ааа а мне вот вчера кончики постригла датчанка с а то отваливать 3 уе за такую мелочь в салоне как то не торт;bad
35184;полин они говорят что не любят немецкий 99;bad
35185;быстрее бы уже к стоматологу не могу терпеть эту боль 4 день которую мне приносит растущий зуб мудрости;bad
35186;rt политика пряника успехом не увенчалась теперь кнут;bad
35187;сука сегодня де концерт нойза и я на него не пошла фааак я же так люблю нойза победительпожизни;bad
35188;даааа мне это тоже знакомо;bad
35189;rt кто рано встает того кот разбудил;bad
35190;смотрю футбол саутгемптон манчестер сити 1 1 а уже конец игры;bad
35191;я тоже сегодня собиралась нвписать хотя бы одно а в головц ничего не лезет;bad
35192;ну что сказать да я курю маны к маджонгу нихуянепонятнопочтилетчикжпг;bad
35193;жена звонила говорит опять с бабами нет говорю опять с твитером;bad
35194;ааааа у меня по трансляции только 8 сейчас всю интригу обломал;bad
35195;rt нормальность это очень скучно невыносимо скучно чертовски скучно хоть удавись х;bad
35196;черт в последних чистых штанах какая то хрень реишла что можно свить гнездо теперь надо искать другие около чистые;bad
35197;я обижаю тех кто мне дорог вот такой я человек;bad
35198;мой интернет послал меня обидно все же;bad
35199;холодно минус два ихихи плиать как я выживу этой зимой;bad
35200;дв и древние ахахах шевченко ты меня пугаешь;bad
35201;rt он подрывает мне каждое утро но я поставила на будильник кемов теперь вставать приятно;bad
35202;орфей крут жаль программки с либретто кончились до того как я до них добралась бегущей строки с переводом как в мариинке тут нет;bad
35203;дай пятюню о хахах так всегда все старание в жопу идет;bad
35204;насколько задрочился перед экзаменом по вождению что уже будучи пешеходом обгоняя других людей показываю пальцами поворотники;bad
35205;пора осознать что у нас несовместимость;bad
35206;сегодня непроизвольно пришлось учиться пользоваться кнопкой связь с машинистом;bad
35207;а мне не лень у меня просто нет времени сесть и в удовольствие писать фики;bad
35208;не думала я что так будет но главное что ты заступился хоть и сам пострадал;bad
35209;чувствую я никогда не разберусь в этом телефоне;bad
35210;спасибо 3 тока помоему тупо даже не поменялось не чего обидно такой должен был получится;bad
35211;первый твит с нового аппарата весело но вот забыл я про бэкап контактов;bad
35212;я в шоке 3 2 ребята соберетесь пожалуйста нельзя терять очки;bad
35213;rt тут щя смишной анекдот рассказывали а я один хуже всех не смеюсь;bad
35214;уколы как же я люблю уколы сука;bad
35215;с утра мало народу везуха тебе бляя к концу дня народу навалит;bad
35216;хочу купить билет в киев на самолет но все утренние рейсы скасованы есть только вечерний;bad
35217;знала бы я что к нам в гости приедет одноклассница с которой родители не виделись со школьных времен осталась бы в питере;bad
35218;мне пришлось удалить с компьютера чтобы пойти на пары вчера;bad
35219;ну это уже совсем перебор;bad
35220;rt красавчики лоханулись не сфоткались с союзом квн вышая лига;bad
35221;rt даже не знаю кому отдать первое место по непрекращающейся ежедневной бомбежке или;bad
35222;это здание было построено на вечной мерзлоте и развалилось с начавшимся таянием ru ff;bad
35223;только в отличии от меня с ним здороваются;bad
35224;ненавижу когда у меня закрывается браузер и все открыты ссылки улетают в небытие я даже не помню что там было открыто;bad
35225;как скучно мы гуляем у меня болиит голова;bad
35226;время 1 56 а я уснуть не могу из за того что у меня болит лопатка;bad
35227;мой аваст меня подвел он не включается и теперь мой компьютер не защищен как он мог;bad
35228;rt неужели так сложно быть чуточку проще;bad
35229;нааааасть и вииик нужна ваша помощь нужно написать про развитие строительной отрасли при хрущеве не могу найти помогите мне d;bad
35230;живот так и не проходит завтра гуляять;bad
35231;ты устати чтоб в поед была ибо я скоро уезжаю я буду безумно за вами скучаааать надеюсьвызамнойтоже;bad
35232;слабые связки после фискотеки пищу как мышь;bad
35233;ппц а 16 летние то 97 года рождения почувствовал себя старым;bad
35234;каждый раз когда я гуляю с друзьями я с ними ссорюсь вывод я плохой друг и я больше не буду гулять;bad
35235;сочувствую мой брат по удару об стену осторожнее там;bad
35236;следующая неделя уже зачетная неделя как же время летит столько всего нужно выучить т т аж стремно;bad
35237;rt так стыдно что не поздравили димку с др прям безумно;bad
35238;что то грустно как то еще музыка такая печальная;bad
35239;пиздец откуда столько людей сука че дома то не сидится;bad
35240;как же плохо без голоса невыносимо просто главное я не могу ни дня без пения а тут приходится мучаться;bad
35241;дааа я еще ребенок и мне еще расти и расти это ж в 18 лет;bad
35242;rt в последнее время теперь ложусь в среднем в 2 ночи а не как раньше в 1;bad
35243;ладно я просто знал что он жив будет чертовы спойлеры;bad
35244;ну спасибо папа теперь я боюсь что у меня рак кожи;bad
35245;призрачный патруль а ля люди в черном;bad
35246;аааааа учу сочинение по немецкому сейчас умру;bad
35247;я завтра постираю просто я была сегодня занята с зоей и жанной;bad
35248;а мне егорка говорил что наказан на долго и ему нельзя гулять все я на него обиделась;bad
35249;я в полном расстройстве мусти остался даниэль ушел юлька в стамбул укатит и прощай анимация если и джони не будет то все капец;bad
35250;сегодня на майдане будет валить как же я хочу тудаа жаль вот только нечем в такое время будет домой добраться;bad
35251;подает стакан воды я вот уже только что закинулась парой таблеток теперь болит не только глаз но и голова давление;bad
35252;сервер моего хостера упал похоже вместе с остальными 3 ю ибо не пашет даже сайт самого хостера;bad
35253;господи поскорее бы у пупса живот прошел не могу когда он скулит и ели ходит;bad
35254;хм второй день я ру джаббер отваливается;bad
35255;в тайне завидую тем людям которые не заходят в контакт по два три дня чем вы там блять таким интересным заняты что у вас нет времени;bad
35256;куда намылилась и без меня хдд;bad
35257;пришла стала на кухне шуметь а еще она 4 раз одну песню слушает притворюсь что сплю всегдатакделаю;bad
35258;там страшная только баба в конце;bad
35259;шагнал шалгаруулалт нь арай л учир замбараагаа алдчихийм шинэ жил болохоор xamgiin byalduuch dolignuur gedeg shagnal ogokh uu;bad
35260;rt нужно забыть все но говорить я мастер и давай всем советы а сама блиин не могу;bad
35261;у меня дома нету ролтона закончился;bad
35262;что нужно знать для олимпиады по литературе;bad
35263;вот они проблемы современного мира кончилось бабло за интернет а 3d security со стороны моего банка как то лежит;bad
35264;мне кажется или я всю субботу провела играя в madness returns бля;bad
35265;офигеть я не смогу без них;bad
35266;все очень плохо никогда не думал то что потеряю тебя снова;bad
35267;в 128 надеюсь будет лучше потом;bad
35268;rt нехорошо весна началась;bad
35269;забыла пароль от твиттера зашла только через месяц;bad
35270;у меня ощущение бывает что команды не выигрывают из за моих ставок фатальное невезение;bad
35271;аза стан аруларын к рд м басым б л г н е дем ыздар деп айта алмас ед м тоннала ан косметика;bad
35272;rt о боже это так мииило просто его брат нашел и родакам его спалил;bad
35273;rt запутался во вкладках браузера 3 окна по 15 2 вкладок ппц;bad
35274;rt заткните мне рот отрежде мне пальцы я очень хочу ему сказать что он мне нравиться;bad
35275;так спокойно мне нельзя об этом думать иначе иначе спокойно все под контролем но блять збс жизнь просто збс;bad
35276;я еще не начинал делать тесто а на кухне уже хаос;bad
35277;мне нужно изолироваться от всех не надолго это просто необходимо для меня люблю тишину;bad
35278;пипец я понимаю крупные чемпионаты но зимбабве это переббор;bad
35279;блин неподалеку от дома был фейерверк не успел сфоткать;bad
35280;коррупции сейчас в десять раз больше все выгодные заказы кавказ пилит вот мы и ушли в другую сферу;bad
35281;почему жизнь такая жестокая две тысячи километров разделяют а у меня в области даже нету таких;bad
35282;болела за александру самарину конечно но не судьбаа;bad
35283;блять из за этого дурацкого пароля который постоянно приходится менять я не могу связать ни одно приложение с твиттером что за хуйня;bad
35284;вроде все хорошо а все равно плакать хочется;bad
35285;ахахаха и тут я полезла в инет чтобы что то найти и не нашла жизньболь;bad
35286;rt трафик есть но инет работает как говно;bad
35287;ноги правда гудяяяят устала ппц;bad
35288;что такое влом и как с ним бороться;bad
35289;таких как мы миллионы людей;bad
35290;ну я им уже по сто твитов отправила а они добавляют другие страны;bad
35291;я тоже хочу увидеть сиси;bad
35292;ахахах какой классный жаль занят уже;bad
35293;я вернулась 3 отряд я люблю вас реву весь день без вас как то не так хочется взять собрать всех в нашем холе;bad
35294;а мне сегодня плохо как никогда еще и голова болеть начинает а я не хочу лежать в кровати в;bad
35295;rt а могло столько снега накатить ебаный дождь ненавижу его он как дети мокрый и бесит;bad
35296;rt епт у меня тоже;bad
35297;главное чтобы рядом настя даша ну вы одни у меня;bad
35298;да помним любим скорбиииим с немогуууу;bad
35299;rt scanning for projects как бы это ускорить задержка на лишних 5 секунд при компиляции не очень хороша;bad
35300;коли за в кном летить така краса якось зооовс м не хочеться проводити час дома готуючись до екзамену;bad
35301;бля ну чо ты чо ты 99;bad
35302;эхлээд б гд чамайг р вд н сайн х ний д р эсгэнэ аажмаар алга болцгооно эцэст нь жинхэнэ х н л дэргэд лдэх блг й;bad
35303;а что если у меня руки из жопы растут я не могу ни видео сделать ничего;bad
35304;rt а мне щас надо выйти из сухой и теплой маршрутки и прогуляться пешочком;bad
35305;да я не осилил смену обоев рабочего стола в windows 7 начальная;bad
35306;что то поперло меня фотографироваться;bad
35307;нефиг распевать все подряд 9;bad
35308;rt о о psi что координаты теперь жуйку шлет откуда жуйк узнал где я нахожусь;bad
35309;думаю иногда кажется что ты кому то нужна но после думаешь когда кажется крестится надо;bad
35310;когда слушаю трек под большим зонтом у меня очень хуевые картины по голове гуляют в бешеных потоках мыслей;bad
35311;наташа ты чего не оценила такой фильм;bad
35312;опять опять опять вот только шанс появился и как всегда блин я просто неудачница;bad
35313;раз 1 гулять позвали смотрю пахан разрешает;bad
35314;др афигенный только закончилось все не оч хорошо;bad
35315;видеться с родными только на кпп какая тупость;bad
35316;опять смотрела хорошие дети не плачут до сих пор не могу упокоится;bad
35317;наконец то я сделала полностью курсовую по финансам предприятия половина была не правильно пришлось все переделывать;bad
35318;как тяжело осозновать а я ведь как дурочка надеялась;bad
35319;скучно жду когда фильм начнется блин 1 минут веееечность;bad
35320;братья залили планшет соком он не работает;bad
35321;это сеть только для смарфонов для пк ее нет скажи ей что я ее в фесбуке добавил;bad
35322;оо вау спасибо хоть кто то меня заметил в чем и проблема немогу я лечь спать д и время мало;bad
35323;а вообще в детстве я всегда была за хищника он норм мужик умный не то что люди а еще гадзилу жалко было всегда;bad
35324;там что то про разведотряд вроде я не знаю точно если честно;bad
35325;на улице ужасный холод даже 1 5 часа погулять не смогла продрогла совсем;bad
35326;ну и ты туда же;bad
35327;а вообще решила даша сэкономить немного итогом стал неравномерный цвет на волосах который я столько времени добивалась;bad
35328;вроде дружили 1 лет и в один момент все разрушилось все не общаемся;bad
35329;поэтому и поздравляю заранее что не получится с опытом прошлого десятилетия не поспоришь спартак чемпион;bad
35330;rt черт ну зачем они переделали gmail;bad
35331;rt вроде бы и любим друг друга и быть вместе не можем не дай бог вам такое;bad
35332;одна из самых скучных суббот за последнее время так и не вырвался на улицу за свежим воздухом;bad
35333;сегодня перемерила 1 пар штанов и ничего себе не подобрала;bad
35334;и так каждое утро;bad
35335;то неловкое чувство когда сэм говорит о еде а ты на идете властелинколец ночькольца;bad
35336;ну бл все что кидает ананас из тс я уже читал ну так не интересно;bad
35337;как развлекать гостей на свой день рождения о чем разговаривать;bad
35338;у нас тока и делают что спмсыват и приписывают гьюсно;bad
35339;rt какая же леруш идиотка хахаахха;bad
35340;остались только билеты австрийских авиалиний;bad
35341;жаль что это последний сезон;bad
35342;вот так вот значит так нельзя;bad
35343;любить кого природу шум и голоса ебал их в рот закроюсь дома сяду в шкаф;bad
35344;опять вспомнила артема пусть земля тебе будет пухом малыш ты был так молод;bad
35345;этот неловкий момент когда начинаешь сходить с ума от ожидания;bad
35346;мое горе не утешить сегодня умер мой самый любимый зверек которого я любила мой хомячок хома;bad
35347;о о да как всегда я изначально знала;bad
35348;rt потерял свою верную флешку на 16gb на 99 уверен что дома но уже который день не могу найти может не дома все же;bad
35349;не заходила туда с мая но это не значит что все ок;bad
35350;я растрогана и сейчас расплачусь;bad
35351;мне нра стихи но аранжировка а ля есаул убивает смысл не мое;bad
35352;уровень medium 7 в bridge construction set хавает мой мозг;bad
35353;rt там котеечки сс;bad
35354;гуляяяяяяяяяяяять хочу а нема з ким;bad
35355;вот вот предки так и сказали;bad
35356;ну замечательно ма не приедет и снова я одна дома без вкусняшек;bad
35357;г й ер бээлийгээ хаясан гээд н х р тогтохг й байна гэж юу бсан юм арай дэнд мухар с сэг гэхдээ л 2 бээлий хаячдаг;bad
35358;жалко только что они черно белые;bad
35359;нах ди он классный;bad
35360;rt какая печалька швы меньше чем через 1 дней не снимают значит мин мне снимут их 21 декабря;bad
35361;аня травит меня я тоже шашлыки хочууу;bad
35362;ноготь разломился ооочень больно мой палец у миня кровь ска;bad
35363;мне слишком лень вылезать из под одъялка ради фанвидео извини давайте тогда в другой день встр;bad
35364;rt к теме с белыми браслетами;bad
35365;сорьки я тебя таким не видел чтобы запоминать;bad
