Num,Review,Review_type
60137,"11-сыныптың қызы менімен күнде амандасады және әдемі күлімсірейді, сондықтан ВК-дағы достарына әдемі қыз қосылды, жарайды сені",bad
60138,"қарғыс, егер cska топтан шықса, ол леопарды ұрады",bad
60139,және қазір вирлигиг сияқты күні бойы сыйлықтың артынан жүгіру,bad
60140,"Мен тесттер мен сессияларды өткім келмейді, мен ыстық шайдың ұйықтап, тұтқаларында болғанын қалаймын",bad
60141,"rt екі күнде ангина өтті, бірақ бәрі студияда жоқ",bad
60142,"Мен университетке қалай барғым келмейтіні туралы аздап түсінемін, бірақ 3 аптада бір рет мен өзімді сол жерде көрсетуім керек",bad
60143,жоғарыда айтылғандардың ешқайсысы ол жерге жаяу бармайды,bad
60144,"Міне, жаңа жыл құрдымға кетті, мен сыйлықсыз қалдым ехх, жақсы, мен туберкулезге қарсы дәріге ұзақ уақыт шыдай алмаймын",bad
60145,"иә, иә, кез келген қарсылас қорқынышты болар еді, бірақ арсенал ең қатты соққыға жетті",bad
60146,және жарылыстардың орнына шексіз теңдеулер мен есептер,bad
60147,автобустағы тамақ және глюкозаны әндейтін 2 дүмбілез,bad
60148,"rt Мен шайнайтын посттың батырмамен өшірілгенін растау туралы өтінішімді қалаймын, әйтпесе мен бүкіл жіпті жіберіп алып, тозаққа түстім",bad
60149,Менің қазір мұрным Аяз Атадан гөрі салқын,bad
60150,эй балалар қалайсыңдар?,bad
60151,12 сарас хоиш 3 гаранх н осогож ам ерседсен ген тасарч унасан х н бвал 1 2 луу залгад бга газриг н л helchikh yerd 3 sec l bolno,bad
60152,rt 12 saraas khoish 3 garan x n osgozh am ersedsen gene tasch unasan kh n bval 1 2 luu zalgaad bga gazryg n l helchikh,bad
60153,"Неге, менде бәрі жақсы",bad
60154,rt 12 saraas khoish 3 garan x n osgozh am ersedsen gene tasch unasan kh n bval 1 2 luu zalgaad bga gazryg n l helchikh,bad
60155,"о фууууууу қазір одан да жиіркенішті естіледі, мен саған қалай көмектесетінімді де білмеймін",bad
60156,"жақсы, әрдайым, қарғыс атсын, арсеналдың лигадағы мүмкіндігіне назар аударсын, мен күмәнданамын",bad
60157,"Мен бүгін күңкілдесемін, аяғым тозақ сияқты ауырады, мен оны баса алмаймын",bad
60158,rt Мен сенімен мәңгі бірге боламын,bad
60159,"Абидна Хрюша тек 3 5 концерттік операцияларды көреді PPC YouTube таксілері, әйтпесе ол менде 2 бар бар жерді таппайды",bad
60160,"Құдай маған сынақтарға күш береді, өйткені мен мүлдем дайындала алмаймын және қаламаймын да",bad
60161,"әзіл, менің суреттерім қоқысқа жүктелмейді",bad
60162,"Мен үйде тамақ жедім, тамақ қалмады",bad
60163,"қуаныш үшін ішу қайғы үшін ішу себепсіз бір күн емес, мен тұрып қаламын",bad
60164,ahem me b 1,bad
60165,"жарты сағаттан кейін біз кетіп бара жатырмыз, мен бір нәрсені ұмытып кетуге қорқамын",bad
60166,ертең экономикаға қайшы бағалау маңызды,bad
60167,"Мен осыдан бір плюс таптым, бірақ минус саны азырақ 3 апта өте қиын болады",bad
60168,"жалпы, мен оқимын және үй тапсырмаларын орындаймын, бірақ менде не тозақ бар, сонда жалқаулық араласып кетті",bad
60169,"Егер сіз twiiter-ге juick арқылы хабарлама жіберсеңіз, ол 114 таңбадан тұрады",bad
60170,"біз оларды бір күнде уладық, бірақ олар әлі күнге дейін табанды тіршілік иелері",bad
60171,"келесі бейсенбіге дейін мен 4 5 мың шақырымды еңсеруім керек, өйткені мен автомобильдегі автопилотты қатты қалайтынмын",bad
60172,"Мүмкін, бұл жақсылық үшін, маған бұл оқу залы қажет емес, сондықтан қажет, бірақ мен оны келесі жолы қатты қалаған едім, әрине, өкінішті",bad
60173,"Мен нашармын, жақсы, олар менің университетіме қарасуға қарамайды",bad
60174,"мас адамдар әдеттегідей бұрынғы адамдарға қоңырау шалады, мен қазір диплом жетекшісімін",bad
60175,менің миым миллиондаған проблемалар туралы ойлауға мүмкіндік беретін сәтті күтуде,bad
60176,"bl pawson, тағы да сурет жіберілмейді, суреттермен бірге стриптиз жойылады",bad
60177,"Мені Мәскеуге апарыңыз, мен ақымақ сияқты гүрілдегенімді қатты сағындым",bad
60178,"ертеңгі күн үшін 1 5 математикалық тапсырма орындау керек, мен суперменді құтқарамын",bad
60179,аааааааааааааа алинааааа сағындым,bad
60180,"тоқсанның соңғы күндері ең ұзақ, демалыс сияқты, бірақ олай емес сияқты",bad
60181,қалаған кезде менде қалқан жоқ,bad
60182,"rt тек жоғары жалақы ғана емес, сонымен қатар зейнетақы мемлекеттік қызметшілерге арналған формула бойынша басқа формула бойынша есептеледі",bad
60183,тіпті мен бұл фактіні мойындайтын шығармын,bad
60184,rf мэрін сайлау Уфада жарияланады,bad
60185,"бұл өте үлкен құрбандық Интернетті және барлық жағдайларды күтпестен күтеді, дегенмен сіз кімге қажет және кімге бәрібір екенін көре аласыз",bad
60186,"6 ұпайдан ұтылғанына қатты ренжіді, барлық ойнауға деген ұмтылыс жоғалды",bad
60187,rt бәрі менде,bad
60188,"Мен өз жігіттерімен сөйлесу кезінде қиындықтар туындаған кезде душқа түсіп, тамақ сұраған кезде мен үйге барғым келеді, бұл үйде болмайды",bad
60189,"eh басы бөлініп жатыр ма, әлде қайтадан ілулі ме немесе температура ма",bad
60190,"менің балалық шағым әкемнің мойнында отырып, басымды электр шамына тигізген кезде аяқталды, мен өзімнің балалық шағыма оралғым келетіндігімді жиі түсінемін.",bad
60191,"rt әкесі ағасын гаражға ертіп, мені тамақ дайындады, бірақ мен де машинада қазғым келеді",bad
60192,бару немесе бармау тек ертең 1 жұпқа дейін мен түні бойы тойлау әдетінен айырылғаныма ұят.,bad
60193,"біреу маған сигнал берді, мені ренжітуге болады, rt мен қонақ үйге келген бойда сигнал болады 3",bad
60194,"Мен күн сайын 7-де кетіп, 18-де келемін",bad
60195,"Мен ағамды қатты сағындым, неге оны енді ғана жақсы көретінімді түсіне бастадым",bad
60196,Бакудегі монстрлар үйлену тойы,bad
60197,pn infinite be mine бес рет қайта қаралды,bad
60198,"алгебра мен геометрия қалғандарын орындауға құлықсыз, бірақ керек",bad
60199,Эне өмір сүрді altetiko aymar baygaad baygaamaa rossonerichuudyn s linein togloltuud tiymerkh haragdaad ligtee ch taaruu baigaa shd,bad
60200,Путинге мұғалімнің қолданған сұрағы,bad
60201,"Мен мұнда сынып үшін мылқау отырмын, стильдердің жартысы қолданылады, ал жартысы жарамайды, мен мұны ақымақтыққа ысқыламаймын",bad
60202,әттеген-ай,bad
60203,"меніңше, мен бақытты бола алмаймын, бір кішкентай қуанышты жыл өте тез аяқталатын үлкен мәселелермен алмастырады",bad
60204,соңғы кездері ешкім ешқайсысының 1 дспарын есіне түсірмейді,bad
60205,"бірге қазір ғана ол 26 емес, 25-те",bad
60206,rt маған үйде болу қандай жаман болар еді,bad
60207,жағында бәрі арық,bad
60208,rt сені кім еске алатындығын ешкімге жазба,bad
60209,"бұл әлемде сізді жақсы көрмеген кезде өмір сүру қиын, сонымен бірге олар сізге қатал жауап қайтарып күледі",bad
60210,Мен сені ол жерде ешқашан көрген емеспін,bad
60211,Серуен мино стрельінде аяқталды,bad
60212,демалыс күндері барлығынан алшақ болғанды ​​қалаймын,bad
60213,"ұлдар мен қыздар, бұл жерден Интернетті естігендей, бізде аз болды",bad
60214,блииинн жақсы сол есек үшін ааааааа бір апта тек бір апта,bad
60215,бүтін шаурма шелекке ұшып бара жатқанда,bad
60216,бас ауруы өте қатты,bad
60217,"егер ол шешуші мақсатқа қол жеткізсе, бір жыл көз жасын елестетіп көріңіз",bad
60218,ахх маған қаншалықты қиын деп ойлаймын кенеттен біз мұның бәрін бекер бастадық,bad
60219,шаршаған шығар,bad
60220,"Мен пернетақтаны тым жұмсақ сияқты тазаладым, пернелер ессіз болып басыла бастады, мен мүлдем басуды сезбеймін",bad
60221,"ол мені 9 9 9 99 сатып алмады, ал өмір қайтадан маған ештеңе сатып алмады",bad
60222,Архангельск қаласында мен сенімен бірге боламын,bad
60223,"бұл чжи бтс о, бұл дыбыстық топ aha bts нише, мұндай өкініш поп-диаграммаға түсіп кетті",bad
60224,gg buddy visoviso тым жақсы,bad
60225,"Кейбіреулерге түсінікті нәрселер бізге түсініксіз болуы ұят, бірақ дөңгелектерден дөңгелек пен түтікті алып тастау керек екен",bad
60226,"таспа бос, мүлдем бос, мен оны өзіммен толтырамын",bad
60227,сен неге солайсың,bad
60228,"сондықтан қатал, өйткені мен сені сағындым деп әрдайым айтамын",bad
60229,Домодедоводағы адам жолда құлап кетті,bad
60230,Нашар оқудың бәрі қайда?,bad
60231,"Мен қазір телефонсыз жүрмін, телефоным қашан жөнделетіні белгісіз, мен онсыз қалай өмір сүремін",bad
60232,vromaydan dynamo kiev valencia,bad
60233,"Мен барлық нәрседен шаршадым, маған қолдау жоқ",bad
60234,"9 жүктеудің 1-еуі, бірақ кем дегенде алғашқы ондыққа кіретін кітап сатып алу сілтемесі",bad
60235,бұл есек Бавария жеңіске деген үмітті алды,bad
60236,"гриш маған осындай ақымақты кешір, өйткені сенде сондай ақымақ бар, мен сені сүйемін ru ff",bad
60237,"бүгін жаңа жұмыс іздеу туралы ойладым, жалақы болмайтын сияқты",bad
60238,rt осылай,bad
60239,"Сіз адаммен болғыңыз келетін сезімді жек көремін, бірақ бұл мүмкін емес",bad
60240,Сіз мені бүгін қалай қуанғанымды білмейсіз және маған жылаудың қажеті жоқ,bad
60241,"Жаңалықтарда не бар, сосын тағы да Новосибирск, о сыбырлайсың",bad
60242,"Мен осы күндері қияр сияқты боламын, ең болмағанда ауа-райы қатал",bad
60243,"жаяу студент серуендеп жүргенде күрсініп, карантин аяқталады сәлем, uglt",bad
60244,"кофеден кейінгі мандарин артық болған сияқты, өйткені мен қайтадан",bad
60245,"Ия, сіз бәрін жақсы ренжіттіңіз, енді мен мұны жасамаймын, бірақ қаласам да",bad
60246,rt Мен оғаш естілгендей құшақтағым келеді,bad
60247,және тағы да диспансердегі таразы мені майлы шашыратқыш деп айтты,bad
60248,«Зенит» Чемпиондар лигасында «Боруссиямен» ойнайды,bad
60249,екінші күні мен жаман эмокорды және барлық өлімді тыңдаймын,bad
60250,"содан кейін мен полиция жасаудың қажеті жоқ екенін түсіндім, мұндай очарованиені қалай оятуға болады",bad
60251,"қарғыс атқан қаншалықты суық, брр үйде де салқын",bad
60252,өйткені оларды ішетін ештеңе жоқ,bad
60253,"Кішкентай нәрселерден ләззат алуды ұмытып кеттім, мас болып мені бүлдірген шығар",bad
60254,хи одоо ямар yumandaa hvn block khiytsiy erin hugarhai yum bol gants nag nargian oilgorzh vg daazh suraach ergvv khar matar ve,bad
60255,"институтқа түскеннен кейін мен қыздармен араласуды доғардым, мен дұрыс емес мамандықты таңдадым",bad
60256,менің тәрбиешімнің жиренішті қара мысық мені тістеді x,bad
60257,"Мен үшін алгебра тарихы мен орыс тілі, иә, олар сізден көп нәрсе сұрайды",bad
60258,"rt және егер бұл әдеттегідей емес нәрсе, егер адам осы соңғы күндері өлтіру үшін қайтарылғысы келсе",bad
60259,Шұңқыр торғайлар аяғында дерлік жүктеуді тоқтатты,bad
60260,"жақсы, біз ешқайда кетпейміз, бірақ мен лагерьге барғым келді",bad
60261,түсінбедім,bad
60262,ска сен соншалықты жақсы боласың нит менің мектебімде 6-сыныпта ондайлар жоқ,bad
60263,"өйткені әйелі тежегіш, ал әйелі қазір ұялды",bad
60264,тағы бір қайғылы күн мені сатқындар қалдырғаныңызға рахмет,bad
60265,яя үй тапсырмасын орындауға барасың және сен,bad
60266,"1disisusdvdblurayatastro менің елімде диск шығарады, бастысы мен олардың тілін түсінбеймін",bad
60267,rt eh,bad
60268,"иә, мен қазіргі ағымды бастаймын",bad
60269,блииииииииииииин жаман болды мен ауырып кеттім,bad
60270,сен мені лақтырасың,bad
60271,rt әлі де қорқытты rt тек Ресейде жаяу жүргіншілер жүргізушілерге жаяу жүргіншілер өткелінен өтіп кеткені үшін алғыс айтады,bad
60272,Кітапта ең маңызды және сүйікті кейіпкеріңіз қайтыс болған кезде пайда болатын үмітсіздік сезімін жек көремін,bad
60273,"барлығы менің Кеңес Одағын жек көретінімді біледі, бірақ мен сол дәуірдегі көптеген фильмдер мен әндерден бас тарта алмаймын",bad
60274,"Мен фонды өзгерткім келеді, бірақ ноутбуктағы интернет жүктелмейді",bad
60275,"маған үй тапсырмасын жасайтын уақыт келді, бірақ мандариннен порно жұлдыз жасауға да уақытым болмады, мандаринімді сұр түске қалай қалдырамын",bad
60276,ууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууу,bad
60277,"және сіз қолдау ретінде жазған жоқсыз, бәрі жұмыс істеуі керек",bad
60278,rt Мен көптен бері жүз жыл кездескім келді,bad
60279,"rt Мен паранойямын, ноутбуктың веб-камерасын құрылғы менеджерінде өшіремін o o",bad
60280,rt dell барлығыңыз Харьковта демалыс күндері жұмыс жасайтын компьютерлік көмекке уақыт бойынша тексерілген қызметтерді ұсынбайсыз,bad
60281,сука пишлдец 9999999999999999,bad
60282,"мені біреуді сыйлыққа алыңыз, мен үйде отырғым келмейді",bad
60283,о бля мен экономика бойынша минимумнан өте алмадым ба деп қорқамын,bad
60284,мұның бәрі қалай аяқталды,bad
60285,Ертең қайтадан бейсенбіде фильмдер көруге тағы бір рет қарғыс атсын,bad
60286,"фокус фокусты көріңіз, ештеңе көре алмайсыз",bad
60287,"міне, твиттің 2 және 3-бөліктері, ол біздің ашуланғанымызды қаламайды",bad
60288,ертең ерлі-зайыптылар - мен оянбаймын,bad
60289,твиттердегі уәде етілген фаготтар бар,bad
60290,менің сүйікті саябағымды бұзды,bad
60291,"Менің ойымша, конькимен сырғанау керек, бірақ ақша жеткіліксіз.",bad
60292,ертең тағы ерлі-зайыптылар жек көрушілік жек көрушілік,bad
60293,қазірдің өзінде желтоқсан және жаңа жылдық көңіл-күй маған әлі келген жоқ,bad
60294,"сатып алушылардың сұрақтарын оқып, мен адамзатқа деген сенімімді жоғалта бастаймын",bad
60295,"Мен толық емес жұмыспен қамтыла аламын ба, әйтпесе олар кішкентай болғандықтан мені алмайды деп ойлаймын",bad
60296,"үйге келдім 3 тамаша, ал 3, бірақ кейбір қиындықтар болды",bad
60297,"барлық қарым-қатынастарда сүйіспеншілік бар, мен өзімді қандай да бір кемшіліктер сияқты сезінемін",bad
60298,"қазір өмірде осындай қара жолақ пайда болды, жалпы мен одан қалай шығуға болатындығын елестете алмаймын және мен белгілерге мүлдем реакция бермеймін",bad
60299,Оля зұлымдық ретінде дофиг тәттілерін сатып алды,bad
60300,жақындарыңызды жоғалту өте ауыр және қиын,bad
60301,"Мен ательеде біржолата көйлек алдым, сіз өзіңіз бірдеңе жасағыңыз келеді, неге мен тігіншілерге өте сәтсізмін",bad
60302,"Мен бір жаңа идиотикалық машина туралы күңкілдегім келеді, бірақ мені ешкім түсінбейді",bad
60303,"бірақ содан кейін дүкенге тәттілерге бару оның жалғыз плюс болатынын және артық пайдасы болмайтынын түсінемін, сондықтан олай болмайды",bad
60304,Сіз маған Бакуден тәттілер әкелген жоқсыз,bad
60305,rt қорқынышты диагностикалық құймақ жазды,bad
60306,rt gpodder келесі жаңартудан кейін подкасттарды ойнатуға арналған пәрмен командаларын түсінуді тоқтатты,bad
60307,"бірде мен министр боламын, вк парақшамды жоюым керек",bad
60308,тұзды печеньенің талабы бойынша Google негізінен тұзды печенье жасауға арналған кондитерлік беттерді шығарады,bad
60309,Мен де есек алғым келеді,bad
60310,"менің дос қызымның көңіл-күйі нашар болған кезде, бұл өте жаман, ол менің анамның сессиясын алуымды қаламайды",bad
60311,о сен қалай жыларыңды не күлеріңді білмейсің,bad
60312,Мен мұны қалай шешетінімді білмеймін,bad
60313,"Мен оған барлық 2 анықтаманы айттым, ол мені 4 үлкен минус гт-мен тартты",bad
60314,"махаббат - бұл сен оны ұнататынды, содан кейін оның ешқашан оралмауын қалайсың деп жек көретін оғаш сезім",bad
