Num,Review,Review_type
30072,Мен жүк тиегіштің жыртылған бұрышы бар жарнаманы көрдім және менің жүрегімде қандай қуаныш болды,good
30073,"олар жарқыраған жасыл түсті тісіңмен ашпа дейді, мен саған көбірек айтамын, оны мүлде тықпаған жақсы",good
30074,"Мен жақсы түсіндім деп ойлаймын, мен донмен бірге отырамын",good
30075,"Маған ұнайды, ол құрғақ және күн шуақты болған кезде",good
30076,"Фильмдерді телефонның қақпағынан алып тастадым, білесіз бе, бірақ бұл әлдеқайда жақсы",good
30077,RT Lennon мәңгі қандай cynthia қандай йоко тек жарты x,good
30078,"rt fj, әдетте, ең керемет энергияны тікелей қуаттайды",good
30079,заза одоржин uzsniyh altaa avchhsan shuu,good
30080,rt кездейсоқ шаян болып кетпеңіз,good
30081,менің таспам 1 мтв жұлдыздар бір бағыт 2 мтв жұлдыздар марсқа 3 секунд 3 солдаттар мен жұлдыздар,good
30082,"баға мені бұзады ахах 8, ал мен олардың әндерін мүлдем білмеймін ахах, бірақ досым барып маған компания ұнай ма деп сұрады",good
30083,"rt ahah d мүмкін сіз онымен туыстарсыз, құдай, мен не туралы айтып отырмын d",good
30084,бүгін біз ыстық түннің өзін тербетеміз,good
30085,"ол сұрды шақырды, бірақ ол иә, ддддддддддддддд деді",good
30086,блокбастер шешендер мен дағыстан,good
30087,4 жылдан кейін көрейік,good
30088,иә иә иә ер адамдар оны лақтырды ол менің тізімімде xd,good
30089,папа көп ішпе дедім ахаххаха ол мені кімге алып барады,good
30090,RT канга бардан дюймге соққы поэзия сияқты естіледі,good
30091,"осылай тапқыр сөз тіркестері, оның жұмбақ шайы осылай пайда болады, мен де осыны қалаймын",good
30092,ахах күніне қанша рет құладың d,good
30093,олар қалай жақсы тойлады?,good
30094,мен қазір украиндықтың салқын екенін түсінемін,good
30095,"Аяқ киім маған Никитаның көптеген өнімдерін сатып алды, ал менің әйелім оны көрді",good
30096,"ааха біз пирамидалар мен эльф мұнарасын саламыз, каньон қазып, виктория сарқырамасын қытайлар қалай жасанды жасауды біледі",good
30097,"Маған сіздің пікіріңіз ұнайды және жалпы, m мен f-ге қарамастан, әркімнің өз артықшылығы мен кемшілігі бар",good
30098,"lol мкдуктағы құсбелгіні бердім, мен кішкентай балаға ұқсаймын",good
30099,"иә, мен оған оның фрик екенін де айтамын",good
30100,Сіздің өтінішіңіздің бірінші жартысына менің реакциям,good
30101,бүгін біз тимамен біз segafredoastana astana astanacity-де көңілді болдық,good
30102,көлік тонауға арналған болуы мүмкін,good
30103,"және қаншалықты азапты болса да, мен отырғанда, мен көзімді жұмып, бәрін кешіріп, жай күліп аламын",good
30104,"барлық ережелер, өмір жалғасуда, сіз жасамауыңыз керек",good
30105,ахахахах мен Сочиге апаратын жолды меңзедім,good
30106,Маңызды жас ұзақ өмір жасыңды таңертең сен таба алмайсың,good
30107,ooo менің көз жасымды әйелі p s егер ол мен емеспін,good
30108,рт адмирал өсек жақсы траха енді ддд,good
30109,"әлі көп оқымаған дәрігер, Құдайға шүкір, мен оны мүлде сатып алғым келмейді d",good
30110,rt ренжіді,good
30111,кез келген түсініксіз жағдайда сілкініс бастайды d,good
30112,жай емес,good
30113,rt бәрінің кімнің жалыққанын және кімнің жай зеріктікке ұқсайтынын бірден түсінгеніне қатты қуанды 2 жылудың арқасында,good
30114,"Приишов досым мені әулетте, мен осылай өсіп жатқанын көріп, мектепке бару үшін кішкентай сарайымды жоғалтып алдым",good
30115,"бүгін мен жаттығулар жасадым, сельтада 35 кг ахахах шок",good
30116,бұл махаббат бұл үміт,good
30117,Мәскеу маңындағы қарлы боран сіркіреп өтіп бара жатқан қарлы көліктер солтүстігінде әдемі сияқты жүреді,good
30118,"ахаха келісемін, бірақ, шамасы, Макарды білуге ​​өте қызығушылық танытты",good
30119,"Мен алғыс түсіндім, әдеттен тыс, бұрылысшылардың қиылысы есіме түсті, мен аздап есеңгіреп қалдым",good
30120,ахаха иә ол жай ұйықтай алмады,good
30121,rt бәрі емес d luishka 3,good
30122,жақсы жіберіңдер ром сука д,good
30123,"оның қасындағы қыз онша қуанбайды, мен қолыма тиген болар едім, дик жіберіп алар еді d",good
30124,"Украинаның үлкен туы - 55 гривен, Еуропаның туы - 65",good
30125,ешкім ертегі ойнағысы келмейді,good
30126,қарлы үлпілдек үлпектер үлпектері серуендеу,good
30127,RT Одесса мен Луганск қар жауады,good
30128,24 желтоқсаннан бастап және Рождестводан тыс жаңа жылдық ертегі сиқырларын шынымен қалаймын,good
30129,"Баяуламаңыз, менімен бірге барайық, біз сноуборд айдаймыз",good
30130,"Компьютердің жанында 5 минут отырғаны жақсы, бір жарым сағат өтті",good
30131,"rt Мен ұзақ уақыт бойы ауаны үрлейтін қол кептіргіштерді жек көремін, ол ұзақ уақыт бойы қағаз сүлгілері ережесі бойынша жұмыс істейді",good
30132,"niiit қателеспеймін, маған сіздің фотосуретіңіз дәлел ретінде қажет, сонда ғана мен сенемін",good
30133,rt Мен рахмет жеймін және жақсы күн өткіземін,good
30134,бас маған мүлдем мойынсұнбайды,good
30135,"жақсы дегенде сен өзіңнің ойыңда едің, қалғандардың бәрі сиқырлы болды, шын мәнінде мен бәрін білгеннен кейін тіпті жыламадым, мен өзіме өте мақтанамын",good
30136,"Артем Мен сізбен сөйлеспеймін, содан кейін сізге жабық Байкал ддд деп жариялаймын",good
30137,қытайдан көзілдірігі бар дианка атты теңіз маймылы өте керемет ахахах оо басталды,good
30138,rt осындай салқын мультфильмде викингтер туралы Тор аңызының аты көрсетіледі,good
30139,"біз өзімізбен бірге Мәскеуге барамыз, және біз тек белбеуге дайынбыз, екеуінен де жол жазбаларын күтіңіз",good
30140,ахах үйлену dd жаңа жылға біз сізге береміз,good
30141,"жасы үлкен, балмұздақ жеу күлкілі",good
30142,"тамаша ауа-райы, балалар шана теуіп күлкі көңілді жеткіліксіз",good
30143,"құдай керемет керемет фильм тамақтаныңыздар дұға етіңіздер махаббатты көріңіздер, бұл фильмді көрмеген көптеген жағымды эмоциялар міндетті түрде көрулері керек",good
30144,"Менде көп нәрсе бар, сонда барып шай ішемін",good
30145,ЖАРАЙДЫ МА,good
30146,"әйтпесе мен сабақтан кейін саған келіп, ыстық шай беремін, сен 1 көрпеге отырып қалпына келесің",good
30147,"Денсаулығыңыз мықты болсын, 35-ші күн, бізді әрқашан жағыңыздан сүйіп жүріңіз",good
30148,"үй ірімшігі бар rt, міне, сіз келесіде қайсысы екен деп ойланып отырасыз да, ақылмен тамақтанып, жаттықтырдыңыз",good
30149,"rt, меніңше, мен тым көп адамдарды оқимын d queremosviolettaenvivoenrusia",good
30150,rt lain egor сіз ddd сипаттай аласыз,good
30151,сәлем z түрі жақсы ааа вероника керемет,good
30152,"Мен сол қолыммен жазуды үйрендім, ал менің қолым оң жақтағымен бірдей",good
30153,rt ертең сот процесі барлық тоғызыншы сынып оқушыларына жауаптар туралы армандай берсін,good
30154,тіпті туған күнінде де әкем мен оған қалай табынғаныма қуанады,good
30155,ол ақымақ адам маған үнемі ессіз ойнайтынын айтады,good
30156,автобусты асыра қозғау,good
30157,"rt ойнау - бұл ағылшын тілінде жазылған сияқты, орыс тілінде оқу норма",good
30158,"рт, бірақ мені неге қалдырмайтынын білмеймін, өйткені олар Витя ак астындағы матанга шабады дд дейді",good
30159,"менің жазбам туралы едик шығар, ол жағымсыз емес, ал егер жоқ болса, қызықты xd",good
30160,қайырлы түймедақ менің сүйікті гүлдерім аквамол,good
30161,"жарайды, сен бұған қалай қарайсың",good
30162,"Бернард Верберттің циклоптардың күлкісі туралы кітабын оқып бітірдім, мен бәріне кеңес беремін",good
30163,төртінші күні мен иттер мен шоколадтар курсын жеймін,good
30164,"rt әнұранға қатысты орыс музыкалық қорабы бірнеше рет жыпылықтады, барлық жұлдыздар тек шынайы музыка",good
30165,Сара өте әдемі бақыт үйлену махаббаты,good
30166,бұл қаншықтан ұйықтамаңыз аахахаха сізді жақсы көремін,good
30167,"кеше сақиналардың иесі, ал бүгін Кариб теңізінің қарақшыларына мен көтерілемін",good
30168,"өте жақсы, көптен бері біз осылай жүрмейтінбіз, қыздарға көбіне ұнайтын",good
30169,rt рахмет қымбаттым,good
30170,"осы апта тез өтсін, соңында нәтиже болады деп үміттенемін",good
30171,ересек адам ретінде бүгін нөмір алды,good
30172,радиодағы қыз да ауа-райының романтикалы екенін мойындады,good
30173,"кештерді достармен қалай өткізгенді ұнатасың, бірақ ең бастысы - Витя қинамайды",good
30174,"көліктегі бум күшейген сайын, фагот дөңгелектің артында тұрған ақырет о лол",good
30175,"жарайды, мен шыдаймын, олар тезірек бастайды, тезірек бітіреді, мен түсінемін",good
30176,"Барлығына сәлем, ақыры, мен осындамын",good
30177,"ия, мен өзім сол кезде үй қызметкерімен бірге газельден шықтым, сальто жасадым",good
30178,Сю биатлоннан бас тартқан алғашқы жеңіс болады,good
30179,"Мен оған телефон шалмаймын, оған қоңырау шалсын",good
30180,rt емен сияқты дауыс бермейді d mtvstars Марсқа 3 секунд,good
30181,rt ahah newt,good
30182,бірақ тіпті осы кудридаррена да маған қуаныш сыйлайды,good
30183,"мен алғаш рет скорпиондарды естігенде ұзын арық ұзын вокалистті таныстырдым, содан кейін фотоны көрдім иә Клаус ондай емес",good
30184,"қараның қыста ақ болатынын білмедім, жай қалжыңдаймын",good
30185,"Сізге кінәлі, сіз менімен жұптасыңыз деді және сіз бәріңізге танымал болдыңыз, шу шу балаларға әсер етеді",good
30186,каааааааак каааааааак мені оятыңдар ол дұрыс емес иә ааааааааааааааааааааа,good
30187,"Мандаринді айтыңызшы, мен де сүйемін, ең бастысы сүйіктіңізден сүйіктіңізге айналмаңыз",good
30188,рт ахаха,good
30189,"rt қазір дәмді тағамдар сатып алды, енді телекеңді көріңіз",good
30190,"Менің компьютерімде папа бар, оны жүктеу мағынасы бар",good
30191,Дже телефондағы қағаз нұсқауларын оқып шығу үшін тағы бір екінші белгі жібергені үшін минус алды,good
30192,"әрқашан өзара резеңке тартпаңыз, үлкенірек өлшемді сатып алыңыз",good
30193,"Бүгін мен 9 тәттіге тәттілермен өзімді бүлдіремін, рахмет жаным",good
30194,бұл мені жай ғана су басқан,good
30195,"3 рет қаралды, бірақ сіз мен білетіндердің алғашқысыз",good
30196,"rt Мен бар күшімді саламын, сізді көргеніме қуаныштымын",good
30197,"rt өте суық, бірақ әдемі",good
30198,"rt табиғи түрде Кішкентай Ресеймен, Беларуссиямен, бірақ Севастополь туралы және кешіріңіз, сіз сұрамауыңыз керек, бірақ КСРО мен үкісіз",good
30199,және белгісіз d-ден басқа ешқандай шектеулер жоқ,good
30200,RT келли мен допинг ұлудың артынан жүреді,good
30201,олар iPhone-ды екі-үш рет зарядтай алады,good
30202,даланың құттықтауы үшін рахмет алка танюша сүйікті лизончик рахмет мен сізді жақсы көремін,good
30203,"Менің алдымда кинотеатрда сүйісіп, көруге рұқсат етілмеген жұпқа сәлем айтқым келеді",good
30204,"соңында кеше vgx-те болдым, мен оны ояттым",good
30205,"Можгинскийдегі маскарпон, тіпті аты үшін де мен Ашанды қабылдауға батылым бармады",good
30206,"өте дұрыс нұсқаулық, тәртіп пен қанағаттануды білдіреді",good
30207,ал менің кеңсе есігінде тұрғаным осы,good
30208,Интернетке жақсы қосылу d,good
30209,"Мен дәл қазір вокзалға жетемін, мен өзімнің жолымда бақыттымын деп қоңырау шаламын",good
30210,"11-ші планеталар шеруі, мен барлық түйреуіштер деп ойладым",good
30211,"немерелерімді көру үшін өмір сүргендіктен, мен бәрін шын деп айтамын, өйткені rt-ді rt-ге дәл көшіремін",good
30212,rt сіз танымалсыз ба немесе олар тек сорып жатыр ма d,good
30213,"қышуды жууға ерінетіндер, бірақ Фоменко шығады, мен ерінемін",good
30214,"сәлем, жарайды, сен ше?",good
30215,"Кристимен кездесіп, кофеханада жақсы уақыт өткізді, жалпы мектеп кездерін еске алды, керемет кездесу хлб-ға бекер келген жоқ",good
30216,mb Мен процессордың ауданы бірнеше см квадратқа ие болғанға дейін жүйелік блокты шатастырдым,good
30217,"жарайсыңдар, бұл кастаны жасыратын кез келді",good
30218,фейтоттағы rt vnka мені одан сайын үрлейді,good
30219,Менде қызыл спрей бар d,good
30220,"rt қыздары - ең айлакер тіршілік иелері, сондықтан оларды алдауға тырыспаңыз",good
30221,"сіз 1-ші фильмді көрмей бардыңыз ба, xd бірінші керемет беріңіз немесе маған қатты ұнады, оған 2 сағат кетеді",good
30222,ол саған неге айналады?,good
30223,сенің асукаңмен қандай школота базарлары өзімен бірге болып жатыр?,good
30224,rt oh oh d рахмет,good
30225,"ахаха, мен тек мұң, ашуланшақтық пен күлкінің көрінісі ретінде күлетінмін d",good
30226,"rt табиғи түрде Кішкентай Ресеймен, Беларуссиямен, бірақ Севастополь туралы және кешіріңіз, сіз сұрамауыңыз керек, бірақ КСРО мен үкісіз",good
30227,"2 килодан кейін xs-ті шынымен жүгірте алмайсыз, мүмкін x және ақылды болса x",good
30228,соңғы сурет,good
30229,rt сіз кеше тағы да nyler-ді ұмытып кеттіңіз,good
30230,"rt, сиқыршылар дементорларға, бәлкім, көгершіндерге біз оларды ешкім көрмедік",good
30231,демалыс соншалықты қиын сенбі жақсы жексенбі емес,good
30232,"мен крестпен кестелеп, таңқурайдан тосап жасай аламын",good
30233,"Т9 және мен бір-бірімізді толықтырамыз, ол мені сауаттылыққа үйретеді, мен оған жаман сөздер айтамын",good
30234,автобуста жылы пешті іздеу үшін орын ауыстыру,good
30235,"сіз өзіңіздің кештеріңізді керемет кітаптар оқумен қалай өткізгенді ұнатасыз, ал телешоулар оларсыз еш жерде болмайды",good
30236,бірақ экономистер тобында әдебиет адамдарының ешқайсысы дерлік ағылшын тілін білмеді хд Мен олардан қазір өкінемін,good
30237,менің кішкентай қызым,good
30238,"егер сен мені жақсы көретін болсаң, мен сені сүймесең, мен мойынды мойындаймын",good
30239,"rt өмірдегі ауырсыну - біз досымызбен ісіну үшін жиналып, 2 сағат бойы бір бөтелке шарапты аша алмадық",good
30240,махо гангнам стиліндегі жаңа бейнелерді көруге риза,good
30241,алдымен қоныстанған қар және туса бдай кеші,good
30242,"жастар ұйымдарының жетекшілеріне арналған семинарда болды, егер олар бізді емес, Николевкада мммм, көптеген эмоциялар, балалар рахмет Мен сені жақсы көремін",good
30243,біз онсыз қалай жасай аламыз d,good
30244,Автобикеттегі iPad пен мегаполис ойнайтын күлкілі Красноярск дирижері,good
30245,және біз жөндеуді жалғастырдық,good
30246,"бұл менің кінәм емес, мен жай ғана дымқыл баспен серуендеуге шықтым",good
30247,"rt ахахах біреудің мұрны сынған, аахах, сондықтан дислокация қалыпты жағдай",good
30248,"rt Ира мен Катя таза Оляны жіберіп алды, бірақ тез өтті",good
30249,Мен 3 литр жинау үшін бір апта бойы банкадағы жасты жинау идеясын ойлап таптым,good
30250,"біз, менің және чебоксары емес екеніміз анық",good
30251,rt muu side min l orchood bn daa,good
30252,"адам өмірде бірнеше рет ғашық болады, бірақ шынайы махаббат бір күні келеді, мен барлығына шынайы өзара сүйіспеншілік тілеймін",good
30253,"бұл қиын жыл болды, бірақ сіз командада жүрдіңіз",good
30254,"осы уақытқа дейін бұл ресми түрде болады, оны өлтіру менің жұмысым ахахах",good
30255,"делирийдің шашының кеңдігін тыңдау негізінде, тіпті бұл орын ұнады",good
30256,жаңа көйлекте мен өкілдерге барамын,good
30257,"ахахахах, неге әрқашан, менімен жақсы және сіз әдемі көрінесіз бе?",good
30258,барлығына жақсы күн және жақсы көңіл-күй,good
30259,"егер мен достарымды әдемілігім бойынша таңдасам, онда көпшілігіңізбен кеңес алмас едім",good
30260,"Мен жындарға аллергиям бар, мен оларды бірден сүйетінін көремін d",good
30261,"Сіздің тарапыңыздан бұл өте ақымақтық, мен ештеңе жасамаймын",good
30262,ол сол бақытсыз 3 командалық бақылаудың денесін мұқият қарағысы келеді,good
30263,Ресейдегі денсаулық орталықтарына жауапты жаңа мемлекеттік компания,good
30264,"Ойынның қызықсыз болғаны соншалық, мен қақпашылардың аймағын қардан есептедім, барлығы 15 1 жеңіс",good
30265,"және бәрі сол, бірақ сіз тырысар едіңіз, мен болашақ әйеліммен ұсыныс жасаған кезде де кездескен емеспін, енді бәрі ойдағыдай болды",good
30266,менің ng-мен негізгі бірлестігім - бұл биатлоннан әлем кубогының мәңгі хабарлары,good
30267,"Ng-ге сыйлық берсе, мен ең бақытты адам боламын",good
30268,"досыңызбен ең жақсы алғашқы бейнебаян түсіруді шештім, ол ертең шығады деп ойлаймын",good
30269,rt yulichka ол тапты,good
30270,"бүгін мұрыныма безеу секірді, жарайды, бұл сіздің сезімдеріңіздің дәлелі болсын",good
30271,егер,good
30272,"rt Менің зияным жоқ, мен бәрін өз қалауым бойынша жасаймын",good
30273,"rt Мен мұндағы қыңырлығымызды ойлау үшін келдім, біз Петя ағайдан психиатриялық ауруханадан озып кеттік",good
30274,"міне, өткен күні мен терезеден кірдім, таңертең көрінгендей көтеріліп, кетіп қалдым",good
30275,нашар ас қорыту сатып алу rollton teamfollowback,good
30276,"жарайды, олар маған келесі айда жаңасын уәде етті",good
30277,"Джим, мен оны сегізмен есептедім, бірақ Семиренко апалары жоқ",good
30278,үйге қайтып бара жатып көршімен сөйлесіп тұрдым хахаха жарайды мен тәбетті жеуге бардым бәлкім боқ ахахахаха,good
30279,"иә, мен оны сол жерге апардым, мен сені жақсы көремін және Марси тұншықтырады",good
30280,rt туған күніңменfromrussia туылған күніңмен сүйіктім,good
30281,rt татар қалыңдығы,good
30282,"жақындарым, мен ол кезде сенсіз қайдамын",good
30283,Мен x тобына қосылғым келеді,good
30284,"энергияны тым көп тұтыну, соғұрлым көп төлем жасасаңыз, соғұрлым көп төлейсіз",good
30285,"Мен сейсенбіде npk көремін, бірақ мен мүлдем сөйлей алмаймын",good
30286,"Мен иелерін білмеймін, шынын айтсам, мен мемлекетке 4 акциядан аз тиесілі екенін білемін және бұл ештеңе білдірмейді",good
30287,"Менің ойымша, жоқ, оны қазір жасау ақымақтық, бізге ақшаны ешкім қайтармайды, бірақ біреу бұған Олимпиадаға бару үшін барған",good
30288,сіз білесіз бибигульчик,good
30289,"және осы болғаннан кейін, ол онымен ашық аяқтарымен автоматты түрде жүруді жалғастырды",good
30290,күн Джонбой Х1Г айсбергіне келді,good
30291,осылайша олар Аленамен демалыс күндері,good
30292,бүгін ақша болмайды ағасы мен онымен бірге үйде ішемін,good
30293,"Мен серуендегім келді, бірақ бізде мұнда ұйқылы сағат бар, кішкентай жиен ұйықтап жатыр, бәрі ұйықтап жатқан шығар, мен оны аламын",good
30294,"rt жақсы, бұл коньки тебу алаңын, мен әйеліммен сөйлесіп көргім келеді",good
30295,"Мен сүйіктіммен бірге Пермь жәрмеңкесіндегі әртүрлі антиквариат көрмесіне бардым, сол жерде бетбелгі жеңіп алдым",good
30296,вчерашний день был афигенний я его запомню на долго,good
30297,"Мен сол жерде бәрін жаздым, жоқ, иә",good
30298,rt бәрінің де осындай көршілері бар,good
30299,медиа дизайн және сәулет институты жебе бойынша кеңес бюросы стрелка стрелкасы 3-тен 1-ге дейін,good
30300,"rt мен 4 жыл бұрын өткен жүргізуші курсынан өткендігі туралы куәліктің көшірмесін алды, дегенмен мен лицензия алуға шешім қабылдадым",good
30301,Hulk мен зенитте бірінші жылдағы қиындықтарды жеңе алдым,good
30302,"rt күнді есіңе түсір, міне, әрине бұл сөз бәрінің есінде",good
30303,"rt ұнайды ұнайды, ұнайды d қанша пушистый хаски",good
30304,глазырина на позицию обошла представительницу андорры определенно это успех биатлон biathlon worldcup,good
30305,сіз мені бүгінгі 24 жасыммен құттықтай аласыз ба?,good
30306,"Мен бүгін кездескім келіп, көзіме қарағым келеді, бірақ сіз өзіңіздің ахаха болып қалғаныңыз екіталай, ал кедейлерде жүретін ешкім жоқ",good
30307,"көлік жақсы, ал таксиде жүргізуші жақсы",good
30308,"мысықтар ұйықтап жатыр, мен адамдарды көру және оларды өзіммен қорқыту үшін серуендеуге шықтым",good
30309,"ертең жұмыс есебіне барыңыз, бәрі жақсы болады деп сенемін",good
30310,екінші дәретханада кездесу,good
30311,eer hvn gaval naadmaar l meenshdiy,good
30312,егер жел мен жоғары ылғалдылықты аяздатуға болады,good
30313,"үйде теледидар көретін көрпеге оралған ыстық шай ішемін, одан жақсы ештеңе жоқ",good
30314,"rt бұл Мур Мурға ұқсайды, бірақ иіскейтін иіссу қысқа болады d",good
30315,онда бұл тары сырасы окрошка емес,good
30316,rt аялдамаға қар бүршіктерін лақтырды ахаха 98 сіз қалыпты емессіз,good
30317,rt 1 5года не ходила на ф ру не занималась спортом сегодня за долгое время решила начать ходить заниматься такое ощущение,good
30318,"Егер сіз үшінші күн қатарынан жұмыс жасағыңыз келмесе, онда бүгін сәрсенбі",good
30319,сәлем mtvstars марсқа 3 секунд,good
30320,"орыс шалқанының бүкіл мәні сізге кофе ұнатады, ал мен шай, біз бірге болмаймыз қош болыңыз",good
30321,"бәрібір, балалармен бірге әкелер аналардан гөрі әдемі көрінеді",good
30322,"менің тізем ол оларды жегісі келеді, тек mtvstars-қа 3 секундқа Марсқа дауыс бер",good
30323,Мұның бәрі мен полицейден телефонды зарядтауды сұрағаныммен салыстырғанда қоқыс,good
30324,RT түндері қымбаттым,good
30325,rt 3 сізді бағалайтындарды бағалайды және сізге қажет емес адамдарды ұстамайды,good
30326,Кеше бұл Витя келгенде салқынқанды фирма болды,good
30327,вроде как голосование кончилось но твиттерские продолжают голосовать зачем,good
30328,отбасылық достарым қазір сізді не қызықтырады,good
30329,"Неге сізге арықтау керек, сіз қазірдің өзінде өте арықсыз, тек кеуде арықтайды, ал діни қызметкер ахха қажет емес",good
30330,"rt Барлығым мылжыңға айналдым, ол парақ жасады және менің досым бар, ол басқа ешкімді қоспайды",good
