Num,Review,Review_type
10121,"оған неге қамқорлық жасаңыз, өйткені көп адамдар сіздің қателігіңізді күтеді",good
10122,"біз денсаулықпен тырысамыз, бірақ клубта оған ешқандай мүмкіндік жоқ, тек афф",good
10123,онда ақпарат үшін алғыс білдірмеу күнә,good
10124,"бірақ сіз жақсы ұйықтай аласыз, олар айтқандай, тыныштық пен тыныштық",good
10125,атыңызды брендке қалай айналдыруға болатын супер видео,good
10126,ашуланшақ сөйлеме,good
10127,өткен жолы мен көп сөйлестім,good
10128,"rt eh ертең softool 2 9 ашылады, оған бару керек",good
10129,фух жаннан тас Мен қазір 4 сағат күттім,good
10130,адамдардың бастарында сіз үшін маңызды нәрсе үнсіз мидың қызғанышымен және жарнама үшін рахмет деп аталады,good
10131,түбектегі жанартаудың атқылауы тікелей мордор,good
10132,"о жақсы, бәлкім, сенімен жақсы болады d",good
10133,аға сізге ғана үйретеді,good
10134,барлығы бірдей жерде мысықтарға арналған киімдер Мысықтарға арналған ванна түріндегі көрпелер мен қоңыздардың жаңа жылдық суреттері,good
10135,"Әмиянға көп ақша түсті, бұл жерде сайтта бәрі болады",good
10136,"Мен басқа орыс тобының қызы Софияны өте әдемі тарттым, бірақ ол әйтеуір сағынышпен ерекшеленеді",good
10137,rt azazaza ана қайнады қазірдің өзінде біреуді жеңіп жатыр d,good
10138,"тағы 5 твит, ал тағы 6 твит алайын",good
10139,"жақсы, ең болмаса ана сенің жағыңда, сен әжеңнен мүлдем қозғала алмайсың",good
10140,"Сергей 43 москвада ол онымен кездесті және ол жалпы оған кім ұсталатынын білді, бірақ кім емес",good
10141,"бұл ассоциацияны тоқтату керек, иә, мүмкін олар әлі де жақын болады, егер бізде бар болса, онда үйінділер жоқ",good
10142,"мені таста, мен де көргім келеді",good
10143,Адамдар көңіл көтерсін деп мен өзіме әйелдер шляпасын сатып алдым,good
10144,"әзірге украиналықтар биатлон жарысында көш бастап тұр, жаным, маған 1 твит мен саған, дәлірек айтсақ, сенің жеңісіңе арналғым келеді",good
10145,қарсаңында кім бақытты болса,good
10146,rt fucking қазірдің өзінде ағылшын тілінде оқыды,good
10147,"Анна кім екенімізді айта алмаймын, бұл үкіге маза бермейді, мен саған көп рахмет, көмектесемін",good
10148,кішкентай жеңістер күні және ертең Санкт-Петербургке мысықтар келеді Мен шыдамсыздықпен күтемін elysium elysiumband elysium,good
10149,"блинен келді анамның құрбысы, ол қарғыс атқан еркек-сойқаншы отырды",good
10150,Мен ешкіммен бөліспеймін,good
10151,"бізде аз ғана қар жауады, күн келеді, жоқ енді мен оның жағдайын тексеремін",good
10152,барлық достарыма сәлем және жаңа күнге жақсы тілектер,good
10153,оооооооо ауа-райы сыбырлап қарызға ішіп ал,good
10154,rt таспаны қалай тастағанымды есіме түсірдім,good
10155,Мен сенің аузыңды қаншықтан жұлып аламын d,good
10156,Эминемнің бұл сөзінде мың рет таласатын ештеңе жоқ,good
10157,"бірақ қай уақытта, анам оған ғарышқа келгенімді айтпасын, кеттік",good
10158,маркетингтің ұйымдастырушыларының арқасында осы екі күндік шығармашылық маркетингтің арқасында ұйқыны қандырды,good
10159,"станция барлығы маршалл сияқты кулон 5 рубль тұрады, ақысыз жеткізіліммен мен 33 тапсырыс бергенмін",good
10160,rt cool gym маған ұнады,good
10161,"rt - бұл маған макбук бар адам, меніңше, мен бірдеңе жіберіп алдым",good
10162,"Мен бәрін 3-ке жаздым, менің ойымша, мен осындай ақымақ боламын деп ойладым Караманнан телефонды шығарып алдым",good
10163,"үнемді макияж және жас тері тікелей пропорционалды емес, бірақ бұл твит бұл туралы мүлдем болмады",good
10164,біз мұнда безендіретін жаңа жылдық шырша алғымыз келеді,good
10165,rt менің үйімде бірінші шырын құйылды шырын сыққыш eeeee,good
10166,"әрине, мен түсіндім және пздц ашуландырады",good
10167,"Мен екеумен бірден сөйлесе алмаймын, егер олар да дос болмаса және олар менің бұрынғы адамым болмайтын болса, олар өте ұрысқақ",good
10168,"ода, бұл мен, депрессия менің альбомды қайталаудағы екінші күнім және мен үнемі өмір туралы, дәлірек айтқанда оның жоқтығы туралы ойлаймын",good
10169,"ол мұны күн сайын жасайды, ол ВК арқылы музыкаға құлақ аспайды, мүмкін бұл жоғарыдан келген белгі",good
10170,красава менде де бар,good
10171,"Жақсы тәбет, бірақ мен шамалы кешігіп қалдым",good
10172,профессор пингвиндерді қашан қытай тілін үйретуге жібереді,good
10173,mongol haleer hino zeh geheer google deer z nd сайт garch irne x,good
10174,шынайы өмірде сіз квестті 8 деңгейдегі оқулық бойынша қалай бөлуге болады,good
10175,үйге бару ха ха,good
10176,"Ленин даңғылындағы сұлулық салонының эгоистері жақсы, айына бір сабақ 2 грн",good
10177,"менің махананың сүйектері сияқты аздап арық екеніме қарамаңыз, менің сол жақ тәжімді жерлеу рәсімін жинай алмайсыз",good
10178,шұңқырдан кейінгі құлдыраудың басталу сәтінде ол салқын трек тігуді жақсы жасады,good
10179,ene undaa chin harin sayhan ed bina daa innovation tsaana ni bgaa sonin ni yun goyiiin,good
10180,Мен шоуды көру үшін қосымша ретінде бардым,good
10181,"rt жапондарды twitter-де ұстаныңыз, жапондықтарға скайпта қосыңыз, мүмкін біреу көмектеседі",good
10182,"бәрі ойдағыдай болады деп алаңдамаңыз, сізге жеңіс тілеймін",good
10183,"әркім өзін-өзі күте алады, бірақ бәрі қамқорлық жасағысы келеді",good
10184,klinsman vs Germany - бұл топ,good
10185,мен бітіру кешіне киінген бір манда боламын,good
10186,ахахах бүгін соңғы сабақтан қашып кетті,good
10187,Сіз ол жерде түнгі 23-те ұйықтаймын деп ойлауға болады,good
10188,"қоян татуировка жасауға барды, содан кейін мені есеп айырысуға апарып серуендеңіз",good
10189,rt ooo иә мен оны қолдаймын,good
10190,"мұрыннан су ағып жатқандықтан, мен спрейге баруға ерінемін",good
10191,ui pusi ол мұнда нилдік сауда жасауда қандай сүйкімді,good
10192,"қалайы мен офлайнмын, бірақ zhuik-ті көрсетіңіз, lol",good
10193,қалай қарақұйрықты көтеретін адамға 4 немесе одан да көп оқырман бола алады,good
10194,"Мен бұл флэш-дискіні ешқашан толтырмаймын, бірақ керек",good
10195,"Бүгін мен мектепте Кристинаның жанына келіп, татуировка жасау ауырсынбай ма деп сұрадым, ол толерантты дейді",good
10196,"Мен 33-ші бөлменің терезелерін жуып, пышақпен ойнадым, сыныпты бояп, терезе алдында тұрдым d",good
10197,"бірақ сен примадансың, мен саған диваны шақырмай тұра алмаймын",good
10198,rt бақытты періште күні,good
10199,"rt Мен тоғызда келемін, шындық мүлде болған жоқ, бірақ мен әдетте бір сағатқа кешігіп келемін",good
10200,BJJ киім дүкендеріндегі сатушылардың ауыр жұмысына арналған,good
10201,"менің атым грекше алексо деген сөзден шыққан, қорғау",good
10202,"Қайырлы күн, барлығыңызға қайырлы күн, анам дәмді кешкі асты тамақтандырды, кешке қарай мен көшеге шығамын",good
10203,егер болмаса мен тірі қалатын едім x,good
10204,"сіз мұны керемет түрде жасар едіңіз, x-ті көргіңіз келеді",good
10205,rt егер мен 3-ке жақын болсам,good
10206,Менде әрқашан иттер болған және неге жоқ,good
10207,"Мен анамнан менің ұстарымды бояуын сұрадым, мен бір кездері шашымды боялған сияқты едім, ол сәл өсіп кетті",good
10208,"rt сәлеметсіз бе, сауығып кетіңіз, айналаңызда көптеген әдемі заттар бар",good
10209,"Маша екеуің жарты сағатта қайда, біз epl бутикінде боламыз немесе оны сол жерде қалай тексеруге болады",good
10210,матчтағы жанкүйерге арналған ескерткіш tv 3 блогындағы спорттық кеңестердің волга қанаттары,good
10211,"шанышқы маған иіссу берді, мен оны жақсы көремін",good
10212,менде қызыл кенджим болады,good
10213,бұл керемет миллион мүмкіндік,good
10214,"Мен шешім қабылдағаныма және оны біраз уақыттан кейін жасағаныма қуаныштымын, барлығы мені қолдады",good
10215,"Машада ұзақ уақыт бойы жақсы отырды, оған баратын уақыт келді",good
10216,мектептегі жігіт қыздың кесірінен пышақ салғысы келеді,good
10217,"4 курстағы ата-аналар жиналысы көңілді, ал кейбіреулері үйленген х соңында 3-тен 5-і келді",good
10218,rt стартаперлері және қарт адамдар осы сөздермен ұқсас,good
10219,және философтар әйелдерден гөрі ер адамдар көп,good
10220,shta t9 менің альвойовтарымды осы сөз тіркесіне өзгертті d,good
10221,"егер сіз осында қалсаңыз, мерекелеу үшін бірге жүрдік",good
10222,"Міне, осындай айқын іс-шара, мен сынып оқушыларымен бірге билер әндерін өткіздік",good
10223,"қобалжымаңыз, жақында жаңа көктем сіздің каштандарыңыз қалыпты жағдайға келеді",good
10224,ноутбукты шаңнан тазартуға арналған шеберханада олар қанша алады,good
10225,rt басыңызды шайқаңыз,good
10226,"бастысы - басшылық маманға қолдау көрсетіп, оған маусымды жақсартуға мүмкіндік беруі керек",good
10227,және мен тек жалғыз мүйіз туралы тағы бір твит жасадым,good
10228,"rt PPC Coy сол кезде біреу келіп, біздің мұғалімге тыныш болуды айтты",good
10229,мұз айдынына жиналған қарқынға жетті,good
10230,lol қандай керемет igrulya a la sim зомбилермен Pts зомбилерден салқын ғимаратты қорғау зомбилерден қару-жарақ және т.б.,good
10231,"16 килобайт көлеміндегі бағдарламаны іске қосу үшін азаматтарды ұрлап, dotnet фреймворкты 3 5 метрден 3-ке жүктеу керек",good
10232,rt осы таңертеңгі lt 3 керемет көңіл-күй үшін бәріңізге көп рахмет,good
10233,"о, бал мен жақсылық үшін, көп рахмет, бәлкім бүгінгі күннің ең жақсы тілегі",good
10234,"Жақын арада жаңа жыл келеді, мен жазғы серуенді сағындым",good
10235,"Досыммен бірге аштық ойындарына бардым, екінші бөлігі маған қатты ұнады, бірінші Денис 6-дан әлдеқайда үлкен болды",good
10236,"олардың өмір сүруіне мүмкіндік беріңіз, бірақ менен 9 км-ден астам",good
10237,ал кеше бізге балалардың қалай пайда болатынын айтты,good
10238,"ахахах 2 қаңтар, сіз ше?",good
10239,rt сәлем ата аяз аяз мақта жүнінен жасалған сақал жаңа жылға сыйлық bmw x5 tyy p s мен өзімді жақсы ұстадым,good
10240,"иә, жалпы, ким мен никки минадждың Голливудта бұдан басқа ешнәрсесі жоқ, марика барлығын талантымен жарқыратады",good
10241,Мен бір кездері шетелде xd-ті тірідей көрдім,good
10242,"біз көрші бөлмелерде болдық, бірақ бәрібір телефонмен сөйлесеміз",good
10243,"Болондық жанкүйерлер Рождество мерекесінде жылыту үшін гоббты жағып, әдемі баннерлер қойды",good
10244,Үйден шығардан 5 минут бұрын,good
10245,"rt fischer аудио-жұмбақ құлаққаптары олардың ақшасына тұрарлық, таңғажайып нәрсе - мен құлаққаптарды вакуумдауға әлі үйренген жоқпын",good
10246,"твиттерді nokia-ға жүктеді, бірақ басқалардың твиттерін оқи алмайды, бірақ твитке жазыңыз",good
10247,спорттық түн де ​​11 болуы керек,good
10248,жақсы d Менде жыл сайын қар құрсауында тұратын дәстүр бар 3,good
10249,"Мен таңқаларлық, нг-ден кейін 2 кредит пен 2 емтихан қалды, қалайсың, қалай қызықты болып жатырсың",good
10250,"сондықтан біз аз жей бастаймыз, дәлірек айтсақ, 2 күн бойы мен әрең жеймін",good
10251,"ВК-ны өшірудің керемет идеясы бар, содан кейін бұл өте жақсы",good
10252,"мен мұндай таңқаларлық дәлелге не айтарымды да білмеймін, катализатор да осында жұмыс істеді",good
10253,инженер мені қуантады немесе сықақ маған күледі,good
10254,менің жартылай жалаңаш отрядыма деген сүйіспеншілік сәулелері және сен менің күнімді жасадың,good
10255,Мен бүгін кішкентай шмукты көремін,good
10256,"геге және іс жүзінде үшінші маусымда 44 өз қызын итеріп тастауы мүмкін, әсіресе ол, жалпы, ол міндетті емес",good
10257,"Мені осы жаңа жылдық ұсақ-түйек нәрсеге ашуландыратын нәрсе ғана таңқалдырады, неге бәрі қуанышты, мен тек апта сайынғы демалыстарды жақсы көремін",good
10258,аааа және біз оны жарылғанша жейміз,good
10259,"rt карточкалары ақша, картаның екі багажын, қалғанын қайдан алуға болады",good
10260,Бір уақытта 2 9 метрде қолдауға ие болған және аудармада екі есе қызықты фильмді көру қызықты,good
10261,"ахххххх d Мен сонда латекс ат костюміндегі адам сияқты фотоды таптым, о кеше оны лентаға тастады",good
10262,rt одан да қатты айқайлайды,good
10263,"Мен бәріне қызығамын дегенге дейін, бірақ сіз біртіндеп жасай аласыз",good
10264,біз сені де аламыз,good
10265,"иә, олар әлі де Натан деп қорқатын, бірақ мен де түнде үйден шығып, жаяу жүру үшін көрінбейтін болғым келеді",good
10266,бәрібір аяқталған жалғыз болады,good
10267,иә дүйсенбі ok c,good
10268,ооо иә қандай аяқтар сексуалды,good
10269,Көңіл-күйімнің көтеріңкі екеніне шынымен сене алмаймын ба?,good
10270,жақсы махаббатпен скайпта,good
10271,сіз лешамен не туралы сөйлесесіз,good
10272,хан бұл ең жақсы ашықхатты тапты,good
10273,rt біздің roopmi-де әркім Мәскеуде еріктілердің үшінші жұлдызды конгресі бола алады,good
10274,"Пинкте динкамен отырып, суши теңіз жағалауында жеді",good
10275,Мен Саша Скороходов есімді досымды кездестірдім,good
10276,"қарғыс, сіз таңдаған дұрыс емес сақиналар chtol таңдалады",good
10277,"rt fucking snowballs ойнады, біз ересек еркектерді жақсы көреміз",good
10278,Бельгия Оңтүстік Корея және Алжир күлкілі,good
10279,осы суреттерді көрген бойда мен сені бірден есіме түсіремін,good
10280,"сіз өзгердіңіз мен өзгерген жоқпын Мен адамдарға қалай қарасам, олар маған Януковичке қалай қарайды",good
10281,"Айтпақшы, мен әлі күнге дейін жаңа қарақаттан алған әсерім туралы жазылудан бас тартқан жоқпын, бәрі керемет жұмыс істейді, барлық қызметтерге қолдау көрсетіледі өрт телефоны",good
10282,"ол жерде сен не істей аласың, бірақ мен спорттық киіммін және футболкаға аптасына үш рет барамын",good
10283,мен зомбиге ұқсаймын сен ақымаққа ұқсайсың ахахах бля тебя д,good
10284,айнадағы тұман оны күлімсіреді,good
10285,"менің ата-анам бұл қуыршақты маған 5 жасында сыйлады, оның есімі Лиза болды",good
10286,"кешеден кейін жұмыс жасамаса да, менің тамағым қатты ауырады d",good
10287,"ешкім маған айқайлаған жоқ, ахаха, бірақ мені қалай бірден алаңдата бастады, оларды орнына қойды, олар үнсіз барады",good
10288,"өтінемін, рахаттанып оқыңыз",good
10289,"rt қайғылы немесе бу болған кезде, сіз душ астында шексіз тұрғыңыз келеді",good
10290,rt - бұл сіз өзіңіздің агушаны жейтін ақымақ емес екеніңізді білу осындай бақыт,good
10291,дәмді және пайдалы тағам көп емес,good
10292,"және біздің кузи бүгінгі апамыз ол үшін 3 дүниеге келді, мен шын жүректен бақыттымын",good
10293,"мен қызғанатын жалғыз адам - ​​бұл менің анам, өйткені оның мен сияқты керемет қызы бар",good
10294,rt дүкеннен таза зәйтүн майын көрді,good
10295,"rt, 9 ғасырдың ортасында итальяндық кірпіш пайда болды және Шешенстанда олар осылай сала бастады",good
10296,Мен жаңа телефонмен отырамын gogu Мен көп тыңдаймын б,good
10297,келесі аптада үш тест және орыс тілінен тест,good
10298,"оның жеке визит картасы болса да, мен көремін",good
10299,Маған қоңырау шалғысы келген адам қате нөмір шығарды немесе қайта қоңырау шалады деп үміттенемін,good
10300,"Америка Құрама Штаттарының 39-шы президенті Джимми Картер бір кездері курткасын химиялық тазартқышқа жіберіп, ядролық қаруды ұшыру кодтары жазылған қалтада қалтасын ұмытып кетті.",good
10301,"rt қайғылы немесе бу болған кезде, сіз душ астында шексіз тұрғыңыз келеді",good
10302,"жақсы, әрине, жаттығу аяқталды, олар ашуланды, және жаттығу осымен аяқталды",good
10303,"сәлем сәл normul жақында тұрып демалдым, сіз қалайсыз?",good
10304,"rt harry ол көп жағдайда кең шалбар киеді дейді, өйткені оның үлкені хмм, идеяны түсінесіз d",good
10305,аааа хахахахаха д,good
10306,"Мен әкеммен бірге дүкен аралағанды ​​ұнатамын, біз Женяның қалағанының бәрін аламыз",good
10307,"үйде валериана жоқ балық кеңес берді дос Джек, жақсы, сенімдімін",good
10308,"Мәскеуде мен осындай суретті көрдім, ит метро вагонына кіріп, өзіне қажет станцияға түсті",good
10309,"ия, иә, оның орыс тілін джерсиде киіп ал, өйткені олар жинайды, мен асықпайтын қышқылдарды жек көремін",good
10310,rt поздравляю команду квн сенсей с полуфиналом охл ребята молодцы мне очень понравилось с вами работать,good
10311,"ертең біз бүкіл күнді онымен өткіземіз, анасы мені кешкі асқа шақырады, анам қарсы емес, бірақ одан да көп",good
10312,"о, гошпад бүгін барлық тоқсандағы ең керемет күн болды",good
10313,"RT және барлығы жаңа хитті естіп үлгерді, біз бәріміз клубқа жетеміз, креоб Aeeee шедеврін билейміз және деграны аяқтаймыз",good
10314,лолшто dd нит рили у тебя времени на все больше,good
10315,"кешегі салтанатта Оливия Уайлд маған айтпақшы, Даша мен Оливия өмірде керемет",good
10316,"Жалпы, мен спнның ең керемет серияларын ең көңілді көремін",good
