Num,Review,Review_type
40153,Мен зондтың жауаптарды қалай жазғанын мүлдем білмеймін және не жауап бергенім есімде жоқ,bad
40154,"ааааа қарғыс атсын, мен қалаға сәрсенбіде жайғасу үшін кетіп бара жатырмын",bad
40155,rt kill up wall lore бізге тағы бір апта үйде болуды айтты,bad
40156,асқазанның ауыруы тоқтайды,bad
40157,"бір апта бұрын, Швецияда 2-ші маусым басталды, бірақ әлі жаңа сериялары үшін ағылшынша субтитр жоқ",bad
40158,"иә, дұрыс, барлық Украина сіздің аяғыңызда",bad
40159,әуе шар пони шіркін өте әдемі,bad
40160,"менің көздерім қаншалықты жаман, ұйқыда",bad
40161,"жақсы, nav scho сондықтан n davlyatsya бүйрек nabrazliv ол m SCE болып табылады",bad
40162,мен де есекте тұрамын және олар маған ешқашан келмейді,bad
40163,"Менің ойымша, мен барлық уақытты жуамын деп ойлаймын, ұйықтаймын деп ойлаймын, үй тапсырмаларын орындаймын, жүремін деп ойлаймын, тамақтанамын, жүгіремін деп ойлаймын, болашақ туралы ойлаймын",bad
40164,"қарғыс атамын, мен анама тазалықты жүргіземін деп уәде бердім, бірақ мен өте жалқау капеттермін",bad
40165,"q сіз оған көп нәрсе алуға мүмкіндік бересіз, нәсілдер жақсы қатынасты бағаламайды а",bad
40166,"Мама, бізде сессиялар бір уақытта өтеді",bad
40167,"rt адамдар сілтемелерді вендаға модульдерді қалай орнатуға болатындығын жариялайды, мен жүйенің ыңғайлылығынан қатты таңқалдым",bad
40168,"менің ғибадатханам азаптан жарылып жатыр, енді мен есімнен кетемін, мен үйге барғым келеді",bad
40169,"мен үшін бұл жаңа және белгісіз өріс, мен әрқашан ағылшынша тыңдауға қорқатынмын",bad
40170,"Мен оған ешқашан жанкүйер болған емеспін, бірақ мен ол адамға шынымен аяймын",bad
40171,"zhen maloli, сіз бұл тақырыпты керемет деп жазасыз, мен ретвит жаза алмаймын",bad
40172,"жалпы ұйықтау керек, жалпы төрт бұрышты",bad
40173,сен бүгін маған мүлдем сәлем айтпадың,bad
40174,"Жоқ, мен ешқашан 5-ті ала алмайтын сорақылық бар, сондықтан кіру болмайды",bad
40175,"Мен клиникада кезекте отырмын, бұл мен үшін қандай сұмдық",bad
40176,bliin бәрінің арқасында сіз оны бір нәрсеге жарқырату мүмкін болмады,bad
40177,"Мен сіздің кетуіңізді қаламаймын, бірақ сіз шешім қабылдағаныңызды қаламаймын",bad
40178,rt мектеп уақыты,bad
40179,"ол журналда жоқ, бірақ тетралар тексерілді",bad
40180,Бізде тіпті қардың жоқ екеніне және жылы екеніне сене алмаймын,bad
40181,rt 4 жыл бұрын түрмедегі қатыгез станфорд эксперименті труизм күшінің адамды бүлдіретінін дәлелдеді,bad
40182,Мен бір үйде түнегенді бір апта бойы өткізгім келеді,bad
40183,"әкем қазірдің өзінде ең жоғары дәрежедегі оттың кезіндегі 4 5 сағатта, бәрі жақсы деп үміттенемін",bad
40184,гитарадағы үзілген жіптер қазір барлық ішектерді өзгертеді,bad
40185,бірақ жалпы мен екінші аптаға сусабын алғым келеді,bad
40186,Букин гендерінің бір кездегі күлкілі сөздері қазір не үшін маңызды,bad
40187,"ертеңгі күні әкеден тез арада қызға қан тапсыруды сұрады және оны жұмыстан босатпады, содан кейін ол басшыларын осылай құрметтей алады",bad
40188,"Өкінішке орай, пабасыз, қазан айынан бастап жалақысыз ақша тығыз, үнемдеу керек",bad
40189,және бақыт соншалықты жақын болды,bad
40190,"Мен компьютерде болмағаныма 2 күн болды, міне бұған дейін мен бұғатталғанмын, сондықтан көп хабарлама оқымаймын",bad
40191,rt brest қаншық сияқты тамшы,bad
40192,сізсіз таспа скучно жақсы,bad
40193,анам мен құрметім жанжалдасқан кезде мен оны қалай жек көремін,bad
40194,"o o түсінгенімдей, бұл соңғы ән емес, тағы 3 ән 5 ән менің бақытымда шек жоқ",bad
40195,қалған балаларымыз трахают,bad
40196,неге ешкім тіпті жастық шақтағы күндерді санамайды,bad
40197,содан кейін топтық презентацияға журналды алып келу керек екені есіме түсті,bad
40198,"Мен химия пәнінің оқытушысына бармадым, қоңырау шалдым, мен оны ұялып ұрсып тастадым.",bad
40199,"p s-де xp-де мұндай проблемалар жоқ, бірақ бұл көп нәрсені қажет етеді",bad
40200,қарғыс атқыр қарғыс атқыр математика,bad
40201,"Мен кешке жалғыз жүретін әдетімді жоғалттым, менің ойымша, олар мені өлтіретін сияқты, олар мені қорқытатын болады, олар тоналып кетеді және осылай өмір сүру үшін тағы 2 апта бойы бәрібір",bad
40202,"бүгін қатал дайындық болды, кенеттен маған қатты күш келді, бірақ мен ертең төсектен тұра алмайтын сияқтымын",bad
40203,және ол кезде Филлиппен кім ойнайды,bad
40204,"Мен сондай-ақ вафлиде, содан кейін аз пайдасы бар торрентте акцент алғым келеді",bad
40205,8,bad
40206,"олар кінәлі ақымақтар, сондықтан біз ssssss-ті қайта жасауымыз керек",bad
40207,"эхх екінші тапсырманың шартын жазу керек еді, мен ойламадым",bad
40208,"міне ертең ақымақтық, менде ағылшынша бар, презентацияны аяқтауға уақытым жоқ, сондықтан менде ештеңе істеуге уақыт жоқ және осы презентацияны жасап жатырмын",bad
40209,RT әке әзілі,bad
40210,маған шынымен зиян тигізді,bad
40211,6-маусымды өсек-аяңды әуесқой дауыста немесе түпнұсқа жизнатленде көру өте қиын.,bad
40212,"бірде Асука ол өзінің қыз емес екенін айтты, ал ол жақтағы жігіт үлкен дауды бастады, ол қатты айтты, ол солай болды, сондықтан мен де жаманмын деп айттым",bad
40213,Бок адам ондай көңіл-күйді кешке дейін бұзылады деп күтпеген еді,bad
40214,рахмет және одан да жақсы кінәлауға болады,bad
40215,сол күні жұмыс орнындағы рт гопник галереяларына ұшырайды,bad
40216,9 9,bad
40217,6 күн салмақ тастауға тырысу және нихром нәтиже бермейді,bad
40218,бұл өзімшілдік,bad
40219,"rt one өлуі мүмкін, бұл бұрыннан болар еді",bad
40220,"партизан бәрін сипап ойнады, бір шұлық нафигті өртеп жіберді",bad
40221,"kio sftp 7 gig файлы асып кете алмады, 7 ГБ кадрда барлығы 7 көшірілді дейді",bad
40222,Мен де бүгін түрмеге қамалдым,bad
40223,"вах, менде жалғыз емеспін 38 6",bad
40224,rt және мен де Митчиді қатты сағындым,bad
40225,"Маған боялған тырнақтармен сіз мүлдем басқа адамсыз деп айттым, кейде мен біздің қыздарды мүлдем түсінбеймін",bad
40226,"блэк Мен оны өлтіремін жақын арада телефонды трахаетсің, егер сен қоңырауларға жауап бермесең гт",bad
40227,жаңа жылды қайда тойлау керек қайда бару керек x xs,bad
40228,"RT hmm, ICQ-де сәлем жолдаушы кісі өлтірген лақап атымен дельффки қалай болғандығы туралы хабарлама келгенде қатты қорықтым.",bad
40229,крокодилдің ескі хат-хабарларын ешқашан оқымаңыз,bad
40230,"rt Мен сені қатты сағындым, жаным, ұзақ жазбағаныңа қалай өкінесің",bad
40231,"онымен сөйлеспе, ол маған сәлем бермейді, котлет",bad
40232,Мен үй күтушілерімізді жек көремін,bad
40233,Мен ертең мектепке бару үшін фестивальге түн ортасында тұрғанымды білемін және бұл туралы ештеңе істей алмаймын,bad
40234,коваааааааааааа,bad
40235,"иә, мен кездейсоқ түрде қисықтарды сұрыптаймын, қайын енем қалған суреттерді жібергенде, мен оларды папкаларға ең көп n ай бойы бітеп тастаған кезде арыламын.",bad
40236,"менің капеллам келді, мен енді қабылдай алмаймын",bad
40237,"қарғыс атқан мен ертең бәрім қызылмын, мен күн сәулесіне мүлдем шықпаймын",bad
40238,кешіріңіз келмеді,bad
40239,"О, керемет күн мен үшін өте қызықты болды, мен оларды жақсы көремін және жақсы көремін, олар үшін ғана емес, әрине, 3-ші күн",bad
40240,"кинотеатрда іс іңірге кетті, бірақ мен Элла мен Эдуардтың әлі шалғында болған кезін есімде",bad
40241,менің түрім ауруханаға жатқызылуы мүмкін ертең келеді,bad
40242,"Кешіріңіз, рақмет",bad
40243,"Менде өткен сейсенбіде, тіпті бейсенбіде де болған",bad
40244,"тозақ екеуімен, мен тағы бір рет хабарласамын жеткізілім үшін ақша алынып тасталды және бақылау нөмірі берілмеді",bad
40245,Интернеттегі кәмелетке толмағандарға жыныстық зорлық-зомбылық көрсету заңмен жазаланады,bad
40246,"менің басым айналды, салқын болды, мені gt lt деп көтеріп, 3 минут жатты",bad
40247,"иә, рахмет, жақсы, жай ғана отбасы, бұл керемет, бірақ маған мұндай әңгімелер маған ондай нәрсе сияқты қорқынышты болатынын айтты",bad
40248,жаңбырмен құшақтап жүрді,bad
40249,"құдай-ау, скорина мені тамақ ішуге баруды жек көреді немесе мен қай жерде диета ұстаймын",bad
40250,"маған жауап берме, бірақ ватсап",bad
40251,менің бейшара қызым Мен қалай көмектесетінімді де білмеймін,bad
40252,rt кімге дүйсенбі қиын күн және кім шынымен траха,bad
40253,"посылка кептеліп, жазылудан кейін",bad
40254,Жалаңаш таңғы ас 19 инстаграмдағы ең нашар достар,bad
40255,"ria pro тек Путинге және оған ұқсас адамдарға про қажет емес, оған насихатшылар керек лайықты сөздер кешіріңіз",bad
40256,"зеріккеннен кішкене серуендеп жалғыз баруға жалқау, сіз ол ұйықтап жатқанда өле аласыз",bad
40257,Мен шынымен де жаттығғым келеді,bad
40258,rt неге адамдар мұны қорлайды?,bad
40259,"егер сіз ойласаңыз, менің 24 жазылушым бар, менің ойымша, бұл хабарламаны тек бір адам көреді, сіз толығымен келісесіз",bad
40260,rt сіздің көмегіңіз үшін рахмет ахха,bad
40261,көптеген адамдар біз үшін қаншалықты қымбат екенін білмейді,bad
40262,"иә, дыбыс шығарыңыз, сонда сізге электронды хат келеді",bad
40263,"екінші дәрігер операция жасап, американдық футбол мен жаттығу залы туралы ұмытып кетуге кеңес береді",bad
40264,"Ия, және бәрі бізбен тұрақтылық пен қауіпсіздік туралы сөйлеседі",bad
40265,"Маған қажет, бірақ бас ауруы кезінде ешқандай диета болмайды",bad
40266,"rt оны өшіріп тастады және телефонға таңертең жаңа рингтон орнатты, күні бойы ешкім қоңырау шалмайды",bad
40267,"Мен бүгін даршынның хош иісі бар шамдарды таптым, бірақ мен оларды сатып алмадым, бірақ дәл қазір кешіріңіз",bad
40268,"rt бүгін мен түскі астан бастап келе жаттым, мен алдыңғы бақтағы үйдің маңындағы лалагүлдер мен кактус өсетін шөптер арасындағы үйірмелерден шығып кете жаздадым 8",bad
40269,в след твитах написано,bad
40270,енді мен үшін ұшақта ұшу өте қорқынышты болады,bad
40271,Мен қаламыздың коммуналдық қызметтеріне сәлем айтқым келеді,bad
40272,rt Мен ешкімге Глориямен кездесуге кеңес бермеймін,bad
40273,"Неге Кузяның иісін сезбедің, бұл кенеттен маңызды болды",bad
40274,оу я знаю как это грустно тоже так было,bad
40275,"дәретханада олар моральдық тұрғыдан өз құқықтарын орната алмайды, бұл этикалық емес, сияқты",bad
40276,"өйткені мен 15 жасқа дейін өмір сүрдім, ал менде әлі күнге дейін сүт тістері бар",bad
40277,Фу ақша күні бойы ешқандай ақша твиттер жаза алмады,bad
40278,"LFK қарапайым қозғалыстары, бірақ мен мұны істей алмаймын",bad
40279,біз педаль кеңесінде отырамыз,bad
40280,сол кофе ғана,bad
40281,"Енді мен мұңайып тұрмын, бәрін қайтарғым келеді",bad
40282,"мені осы боққа талантым бар деп кім ойлады, егер биохимияға талантым болса жақсы болар еді",bad
40283,Менде оның суреттері жоқ және принтер ақ-қара түсті,bad
40284,rt менің кішкентай бұзақы budeyka қайда,bad
40285,"мұны томмикалық сөзбен айтқанда, боқ сияқты сезінеді",bad
40286,"тек біз осылай боқтап, осындай нәрселермен бір-бірімізді ренжіте аламыз",bad
40287,rt мен жастарды қалай қарай аламын,bad
40288,"Маған неміс тілі ұнайды, ол тек менің мектебімде 9-дан басталады",bad
40289,завтра двойная годовщина у нас год отношений и пять месяцев живем вместе а любимый с хомяковской щекой,bad
40290,"ол чекті қосты, хабарламаларды жауып тастағаныңыз үшін құдай рахмет, бірақ неге маған аудионы жабуымды айтпадыңыз",bad
40291,олар Леонид Аркадиевичті ренжітті,bad
40292,бірақ мыңжылдық жақында келген сияқты,bad
40293,"сенің дауысыңда қыс тым көп болды, сондықтан мен қалайсың деп сұрауға да батылым бармады",bad
40294,"бәрі жақсы болды, жақсы, жоқ, мен сауығуым керек еді",bad
40295,"Латна, мүмкін менікін деп айта аламын",bad
40296,"Мен онымен бірге автобусқа отырдым, бірақ ол орнынан қозғалмады",bad
40297,Менде ұнататын интернеттегі сәби жоқ,bad
40298,екіншісі - қуат жетіспеушілігі үшін біздің уақытымызда мастер Орлов Алексей сирек қолданады,bad
40299,зертханада осы пирожныйлар мен тоқаштардан алынған тәттілермен ауырады,bad
40300,"Міне, жастар командасы, 12 желтоқсанға дейінгі соңғы эпизодтар және ертегінің соңы, жаңа эпизодтар келесі жылы ғана көрсетіледі",bad
40301,rt я сегодня так хорошо выспался что оторвал крючок на двери,bad
40302,"rt үй тапсырмасын орындау керек, бірақ мен айдаһар ойнаймын, мен боқтықты тоқтатқан кезде өз сарайымнан кете алмаймын",bad
40303,"сәуірдегі Белгородтағы атыс Yandex-тегі іс-шараларға ең көп сұраныстардың ондығына кірді, ал даңқ бізде",bad
40304,множим сущее без необходимости такиживем бритваоккама,bad
40305,rt прикинь помогло я получил две хорошие оценки aweeah,bad
40306,вчера расфоллов одного за спичи да кто они такие без нас они пропадут еще приползут к нам а казался челов неглупым,bad
40307,"ескі сыныпта болды, бәрі өзгерді",bad
40308,кішігірім ас үйді жек көру gt lt қарапайым кофе қайнатқышқа орын жоқ,bad
40309,"Мен ұялдым ахах, өйткені мен әлі ештеңе жіберген жоқпын",bad
40310,Мен рп-ны қайта қарау туралы тілегімді есіме алған емеспін,bad
40311,rt все же десктоп мой тепловат сейчас прямо чуствую ногой тепло от него после сеанса в mw2,bad
40312,rt Мен бұған дейін масыл болдым,bad
40313,мен қалай жүргім келеді зеріктіру,bad
40314,"бұл сыртта осындай салқын ауа райы, мен үйде отырмын",bad
40315,почему я лах и петь не умею вопрос,bad
40316,"eh jared мылжыңға айналды, бірақ sms ешкімге жазбаған және электронды адрес сұрамайды",bad
40317,неге мені бір күнде қоңырау күткен кезде 3 күнде шамамен 15 адам шақырды,bad
40318,нежданно негаданно решил вылезти очередной зуб мудрости доставляя мне тем самым массу приятных ощущений,bad
40319,завтра стоит идти в школу только из за химии,bad
40320,блин если я пью чай без сахара это не означает что я больна диабетом,bad
40321,"ВК-да адамды қалай табуға болады, егер сіз тек Мәскеудің атын, жасын және тұрғылықты жерін білсеңіз",bad
40322,"rt кез келген нәрсе болуы мүмкін, бірақ бұл лал",bad
40323,мааальдивыы хоочу туда,bad
40324,"менің ұйқымнан кететін жалғыз минус - оның интернеті жоқ, бірақ мен оны 3 сериалды көруге көндіруге мүмкіндігім бар",bad
40325,оу стрельба это круто 3 сочувствую с когда чай заканчивается это тлен,bad
40326,"Мүмкін мен оған қарсылық сияқты жүгірер едім, міне, бұл сенің сәттілігің",bad
40327,мой подарок,bad
40328,"Мен тышқанды іздеп жүрген кезімде, террариум жалықты және миыңды жеуге жүгірді",bad
